fuente,archivo_relativo,nombre_archivo,columna,posicion_columna,tipo_inferido,filas_total,no_nulos,nulos,porcentaje_nulos,valores_unicos,porcentaje_cardinalidad,longitud_min_texto,longitud_max_texto,minimo_numerico,maximo_numerico,ejemplos_frecuentes,ejemplos_poco_frecuentes
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Measurements,9,str,145500,107833,37667,25.888,4658,3.2014,5,20,,,"[{""valor"":""180 cm / 75 kg"",""frecuencia"":556},{""valor"":""180 cm / 70 kg"",""frecuencia"":487},{""valor"":""170 cm / 60 kg"",""frecuencia"":464},{""valor"":""175 cm / 70 kg"",""frecuencia"":462},{""valor"":""178 cm / 70 kg"",""frecuencia"":439}]","[{""valor"":""100, 107 kg"",""frecuencia"":1},{""valor"":""101 kg"",""frecuencia"":1},{""valor"":""102 kg"",""frecuencia"":1},{""valor"":""102, 103 kg"",""frecuencia"":1},{""valor"":""108, 109 kg"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Affiliations,10,str,145500,95832,49668,34.1361,40559,27.8756,2,174,,,"[{""valor"":""CSKA Moskva, Moskva (RUS)"",""frecuencia"":337},{""valor"":""Dynamo Moskva, Moskva (RUS)"",""frecuencia"":333},{""valor"":""NYAC, New York (USA)"",""frecuencia"":262},{""valor"":""US Army, (USA)"",""frecuencia"":250},{""valor"":""BHSE, Budapest (HUN)"",""frecuencia"":226}]","[{""valor"":""\""Anorthosis\"", Famagusta"",""frecuencia"":1},{""valor"":""\""Leader\"", Kyiv (UKR)"",""frecuencia"":1},{""valor"":""\""SPARS\"", Ventspils (LAT)"",""frecuencia"":1},{""valor"":""'34 Nomads Cycling Club"",""frecuencia"":1},{""valor"":""'t Tolhekke Steenwijkerwold"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Nick/petnames,11,str,145500,9145,136355,93.7148,7350,5.0515,1,241,,,"[{""valor"":""Pena"",""frecuencia"":15},{""valor"":""Sasha"",""frecuencia"":15},{""valor"":""Jussi"",""frecuencia"":14},{""valor"":""Red"",""frecuencia"":12},{""valor"":""Olli"",""frecuencia"":12}]","[{""valor"":""\""Al Rus ad Celli\"" Il rosso di Cesare"",""frecuencia"":1},{""valor"":""\""Der Blitz von Kitz\"", Tonai"",""frecuencia"":1},{""valor"":""\""Johnny\"""",""frecuencia"":1},{""valor"":""$imoney"",""frecuencia"":1},{""valor"":""10 Speed"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Title(s),12,str,145500,399,145101,99.7258,168,0.1155,1,1518,,,"[{""valor"":""Sir"",""frecuencia"":49},{""valor"":""Comte (Count)"",""frecuencia"":38},{""valor"":""Baron"",""frecuencia"":35},{""valor"":""Jonkheer"",""frecuencia"":16},{""valor"":""Datuk"",""frecuencia"":15}]","[{""valor"":""11th Earl of Northesk, Baron Rosehill, Baron Inglismaldie"",""frecuencia"":1},{""valor"":""12. Marqués (Marquis) de San Damián"",""frecuencia"":1},{""valor"":""13th Earl of Stair"",""frecuencia"":1},{""valor"":""14º Conde (Count) de São Lourenço, 12º Conde (Count) de Sabugosa"",""frecuencia"":1},{""valor"":""19ème Prince de Caraman-Chimay"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Other names,13,str,145500,7167,138333,95.0742,7098,4.8784,2,180,,,"[{""valor"":""Kim Mi-Jung"",""frecuencia"":4},{""valor"":""Lee Eun-Kyung"",""frecuencia"":3},{""valor"":""Kim Sung-Eun"",""frecuencia"":3},{""valor"":""Kim Young-Hee"",""frecuencia"":3},{""valor"":""Kim Eun-Hee"",""frecuencia"":3}]","[{""valor"":""\""Irish\"" Tom Collins"",""frecuencia"":1},{""valor"":""Aavo Nikolayevich Pikkuus, Ааво Николаевич Пиккуус"",""frecuencia"":1},{""valor"":""Abdelkader Raïss"",""frecuencia"":1},{""valor"":""Abdelrahman Elgamal"",""frecuencia"":1},{""valor"":""Abdi Fatah"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Nationality,14,str,145500,8259,137241,94.3237,94,0.0646,4,37,,,"[{""valor"":""Russian Federation"",""frecuencia"":2104},{""valor"":""Czechia"",""frecuencia"":1710},{""valor"":""West Germany"",""frecuencia"":714},{""valor"":""Serbia"",""frecuencia"":471},{""valor"":""Ukraine"",""frecuencia"":468}]","[{""valor"":""Andorra"",""frecuencia"":1},{""valor"":""Brazil"",""frecuencia"":1},{""valor"":""Chad"",""frecuencia"":1},{""valor"":""Chinese Taipei"",""frecuencia"":1},{""valor"":""Colombia"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Original name,15,str,145500,30739,114761,78.8735,30417,20.9052,2,64,,,"[{""valor"":""김•성은"",""frecuencia"":5},{""valor"":""李•洋"",""frecuencia"":5},{""valor"":""王•楠"",""frecuencia"":5},{""valor"":""김•경애"",""frecuencia"":4},{""valor"":""김•미정"",""frecuencia"":4}]","[{""valor"":""\""محمد علي \""فهمي•\""عبدالكريم \""الجهيني"",""frecuencia"":1},{""valor"":""Aлександар•Aтанацковић"",""frecuencia"":1},{""valor"":""Aлександар•Козлина"",""frecuencia"":1},{""valor"":""Aнна Викторовна•Кулькина"",""frecuencia"":1},{""valor"":""Iван Аляксандравіч•Іванкоў"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/bios.csv,bios.csv,Name order,16,str,145500,7844,137656,94.6089,1,0.0007,8,8,,,"[{""valor"":""Oriental"",""frecuencia"":7844}]","[{""valor"":""Oriental"",""frecuencia"":7844}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Games,1,str,308408,308408,0,0.0,62,0.0201,20,28,,,"[{""valor"":""2020 Summer Olympics"",""frecuencia"":13951},{""valor"":""2000 Summer Olympics"",""frecuencia"":13907},{""valor"":""1996 Summer Olympics"",""frecuencia"":13880},{""valor"":""2016 Summer Olympics"",""frecuencia"":13742},{""valor"":""2008 Summer Olympics"",""frecuencia"":13708}]","[{""valor"":""1888-89 Zappas Olympic Games"",""frecuencia"":1},{""valor"":""2018 Summer Youth Olympics"",""frecuencia"":47},{""valor"":""2016 Winter Youth Olympics"",""frecuencia"":284},{""valor"":""1956 Equestrian Olympics"",""frecuencia"":300},{""valor"":""2012 Winter Youth Olympics"",""frecuencia"":412}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Event,2,str,308408,308408,0,0.0,1191,0.3862,4,157,,,"[{""valor"":""Football, Men (Olympic)"",""frecuencia"":6135},{""valor"":""Ice Hockey, Men (Olympic)"",""frecuencia"":5345},{""valor"":""Hockey, Men (Olympic)"",""frecuencia"":4271},{""valor"":""Individual, Men (Olympic)"",""frecuencia"":3830},{""valor"":""Water Polo, Men (Olympic)"",""frecuencia"":3585}]","[{""valor"":""1 mile, Team, Handicap, Men (Olympic (non-medal))"",""frecuencia"":1},{""valor"":""100 metres, Professionals, Handicap, Men (Olympic (non-medal))"",""frecuencia"":1},{""valor"":""100 metres, Professionals, Men (Olympic (non-medal))"",""frecuencia"":1},{""valor"":""110 metres Hurdles, Professionals, Men (Olympic (non-medal))"",""frecuencia"":1},{""valor"":""120 yards Hurdles, Boys (Olympic (non-medal))"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Team,3,str,308408,121714,186694,60.5347,19413,6.2946,1,56,,,"[{""valor"":""United States"",""frecuencia"":6149},{""valor"":""Italy"",""frecuencia"":4065},{""valor"":""France"",""frecuencia"":3911},{""valor"":""Great Britain"",""frecuencia"":3634},{""valor"":""Canada"",""frecuencia"":3607}]","[{""valor"":""'t Soulaiky"",""frecuencia"":1},{""valor"":""'t Soulaiky / Belgium"",""frecuencia"":1},{""valor"":""3 Magic Beans / United States"",""frecuencia"":1},{""valor"":""5000"",""frecuencia"":1},{""valor"":""A Little Bit"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Pos,4,str,308408,306583,1825,0.5917,2568,0.8327,1,11,,,"[{""valor"":""1.0"",""frecuencia"":11166},{""valor"":""2.0"",""frecuencia"":10648},{""valor"":""3.0"",""frecuencia"":9733},{""valor"":""4.0"",""frecuencia"":9341},{""valor"":""DNS"",""frecuencia"":8837}]","[{""valor"":""1 h1 r2/3"",""frecuencia"":1},{""valor"":""1 h11 r1/3"",""frecuencia"":1},{""valor"":""1 h12 r1/4"",""frecuencia"":1},{""valor"":""1 h6 r1/3"",""frecuencia"":1},{""valor"":""1 h7 r1/3"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Medal,5,str,308408,44139,264269,85.6881,3,0.001,4,6,,,"[{""valor"":""Bronze"",""frecuencia"":14810},{""valor"":""Gold"",""frecuencia"":14783},{""valor"":""Silver"",""frecuencia"":14546}]","[{""valor"":""Silver"",""frecuencia"":14546},{""valor"":""Gold"",""frecuencia"":14783},{""valor"":""Bronze"",""frecuencia"":14810}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,As,6,str,308408,308408,0,0.0,144005,46.693,2,49,,,"[{""valor"":""Heikki Savolainen"",""frecuencia"":39},{""valor"":""Josy Stoffel"",""frecuencia"":38},{""valor"":""Ioannis Theofilakis"",""frecuencia"":37},{""valor"":""Eric Lemming"",""frecuencia"":34},{""valor"":""Takashi Ono"",""frecuencia"":33}]","[{""valor"":""A Lamusi"",""frecuencia"":1},{""valor"":""A'ja Wilson"",""frecuencia"":1},{""valor"":""A. Adam"",""frecuencia"":1},{""valor"":""A. Albert"",""frecuencia"":1},{""valor"":""A. C. Gilbert"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,athlete_id,7,int64,308408,308408,0,0.0,145262,47.1006,1,6,1,148986,"[{""valor"":""29833"",""frecuencia"":39},{""valor"":""30697"",""frecuencia"":38},{""valor"":""42673"",""frecuencia"":37},{""valor"":""76253"",""frecuencia"":34},{""valor"":""42672"",""frecuencia"":33}]","[{""valor"":""10001"",""frecuencia"":1},{""valor"":""100024"",""frecuencia"":1},{""valor"":""100027"",""frecuencia"":1},{""valor"":""10005"",""frecuencia"":1},{""valor"":""100051"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,NOC,8,str,308408,308407,1,0.0003,230,0.0746,3,3,,,"[{""valor"":""USA"",""frecuencia"":21353},{""valor"":""FRA"",""frecuencia"":14276},{""valor"":""GBR"",""frecuencia"":13170},{""valor"":""ITA"",""frecuencia"":12129},{""valor"":""CAN"",""frecuencia"":11455}]","[{""valor"":""NBO"",""frecuencia"":3},{""valor"":""SSD"",""frecuencia"":5},{""valor"":""YMD"",""frecuencia"":5},{""valor"":""TUV"",""frecuencia"":9},{""valor"":""YAR"",""frecuencia"":12}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Discipline,9,str,308408,308407,1,0.0003,93,0.0302,4,35,,,"[{""valor"":""Athletics"",""frecuencia"":45916},{""valor"":""Artistic Gymnastics (Gymnastics)"",""frecuencia"":27721},{""valor"":""Swimming (Aquatics)"",""frecuencia"":26526},{""valor"":""Fencing"",""frecuencia"":12156},{""valor"":""Shooting"",""frecuencia"":12029}]","[{""valor"":""Australian Rules Football"",""frecuencia"":1},{""valor"":""Bandy"",""frecuencia"":1},{""valor"":""Bicycle Polo (Cycling)"",""frecuencia"":1},{""valor"":""Glíma"",""frecuencia"":1},{""valor"":""Roller Skating (Roller Sports)"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Nationality,10,str,308408,81,308327,99.9737,20,0.0065,3,3,,,"[{""valor"":""CZE"",""frecuencia"":35},{""valor"":""FRG"",""frecuencia"":9},{""valor"":""RUS"",""frecuencia"":8},{""valor"":""AUS"",""frecuencia"":4},{""valor"":""SLO"",""frecuencia"":3}]","[{""valor"":""BEL"",""frecuencia"":1},{""valor"":""CRO"",""frecuencia"":1},{""valor"":""FRA"",""frecuencia"":1},{""valor"":""GDR"",""frecuencia"":1},{""valor"":""GRE"",""frecuencia"":1}]"
fuente1,data/raw/fuente1/raw/results.csv,results.csv,Unnamed: 7,11,float64,308408,0,308408,100.0,0,0.0,,,,,[],[]
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,ID,1,int64,271116,271116,0,0.0,135571,50.0048,1,6,1,135571,"[{""valor"":""77710"",""frecuencia"":58},{""valor"":""106296"",""frecuencia"":39},{""valor"":""115354"",""frecuencia"":38},{""valor"":""119591"",""frecuencia"":36},{""valor"":""44875"",""frecuencia"":32}]","[{""valor"":""1"",""frecuencia"":1},{""valor"":""10"",""frecuencia"":1},{""valor"":""1000"",""frecuencia"":1},{""valor"":""10000"",""frecuencia"":1},{""valor"":""100000"",""frecuencia"":1}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Name,2,str,271116,271116,0,0.0,134732,49.6953,2,108,,,"[{""valor"":""Robert Tait McKenzie"",""frecuencia"":58},{""valor"":""Heikki Ilmari Savolainen"",""frecuencia"":39},{""valor"":""Joseph \""Josy\"" Stoffel"",""frecuencia"":38},{""valor"":""Ioannis Theofilakis"",""frecuencia"":36},{""valor"":""Takashi Ono"",""frecuencia"":33}]","[{""valor"":""  Gabrielle Marie \""Gabby\"" Adcock (White-)"",""frecuencia"":1},{""valor"":"" Jean Hauptmanns"",""frecuencia"":1},{""valor"":"" Th Anh"",""frecuencia"":1},{""valor"":"" Tin Tun"",""frecuencia"":1},{""valor"":""A Dijiang"",""frecuencia"":1}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Sex,3,str,271116,271116,0,0.0,2,0.0007,1,1,,,"[{""valor"":""M"",""frecuencia"":196594},{""valor"":""F"",""frecuencia"":74522}]","[{""valor"":""F"",""frecuencia"":74522},{""valor"":""M"",""frecuencia"":196594}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Age,4,float64,271116,261642,9474,3.4944,74,0.0273,2,2,10.0,97.0,"[{""valor"":""23"",""frecuencia"":21875},{""valor"":""24"",""frecuencia"":21720},{""valor"":""22"",""frecuencia"":20814},{""valor"":""25"",""frecuencia"":19707},{""valor"":""21"",""frecuencia"":19164}]","[{""valor"":""10"",""frecuencia"":1},{""valor"":""84"",""frecuencia"":1},{""valor"":""96"",""frecuencia"":1},{""valor"":""97"",""frecuencia"":1},{""valor"":""77"",""frecuencia"":2}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Height,5,float64,271116,210945,60171,22.1938,95,0.035,2,3,127.0,226.0,"[{""valor"":""NA"",""frecuencia"":60171},{""valor"":""180"",""frecuencia"":12492},{""valor"":""170"",""frecuencia"":11976},{""valor"":""178"",""frecuencia"":10708},{""valor"":""175"",""frecuencia"":10320}]","[{""valor"":""128"",""frecuencia"":1},{""valor"":""130"",""frecuencia"":2},{""valor"":""131"",""frecuencia"":2},{""valor"":""219"",""frecuencia"":2},{""valor"":""226"",""frecuencia"":3}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Weight,6,float64,271116,208241,62875,23.1912,220,0.0811,2,16,25.0,214.0,"[{""valor"":""NA"",""frecuencia"":62875},{""valor"":""70"",""frecuencia"":9625},{""valor"":""60"",""frecuencia"":7994},{""valor"":""75"",""frecuencia"":7810},{""valor"":""68"",""frecuencia"":7284}]","[{""valor"":""149"",""frecuencia"":1},{""valor"":""151"",""frecuencia"":1},{""valor"":""175"",""frecuencia"":1},{""valor"":""178"",""frecuencia"":1},{""valor"":""180"",""frecuencia"":1}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Team,7,str,271116,271116,0,0.0,1184,0.4367,2,47,,,"[{""valor"":""United States"",""frecuencia"":17847},{""valor"":""France"",""frecuencia"":11988},{""valor"":""Great Britain"",""frecuencia"":11404},{""valor"":""Italy"",""frecuencia"":10260},{""valor"":""Germany"",""frecuencia"":9326}]","[{""valor"":""Alcyon-6"",""frecuencia"":1},{""valor"":""Angerburg"",""frecuencia"":1},{""valor"":""Ariette-8"",""frecuencia"":1},{""valor"":""Augsburg"",""frecuencia"":1},{""valor"":""Baby-9"",""frecuencia"":1}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,NOC,8,str,271116,271116,0,0.0,230,0.0848,3,3,,,"[{""valor"":""USA"",""frecuencia"":18853},{""valor"":""FRA"",""frecuencia"":12758},{""valor"":""GBR"",""frecuencia"":12256},{""valor"":""ITA"",""frecuencia"":10715},{""valor"":""GER"",""frecuencia"":9830}]","[{""valor"":""NFL"",""frecuencia"":1},{""valor"":""NBO"",""frecuencia"":2},{""valor"":""UNK"",""frecuencia"":2},{""valor"":""SSD"",""frecuencia"":3},{""valor"":""YMD"",""frecuencia"":5}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Games,9,str,271116,271116,0,0.0,51,0.0188,11,11,,,"[{""valor"":""2000 Summer"",""frecuencia"":13821},{""valor"":""1996 Summer"",""frecuencia"":13780},{""valor"":""2016 Summer"",""frecuencia"":13688},{""valor"":""2008 Summer"",""frecuencia"":13602},{""valor"":""2004 Summer"",""frecuencia"":13443}]","[{""valor"":""1932 Winter"",""frecuencia"":352},{""valor"":""1896 Summer"",""frecuencia"":380},{""valor"":""1924 Winter"",""frecuencia"":460},{""valor"":""1928 Winter"",""frecuencia"":582},{""valor"":""1936 Winter"",""frecuencia"":895}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Year,10,int64,271116,271116,0,0.0,35,0.0129,4,4,1896,2016,"[{""valor"":""1992"",""frecuencia"":16413},{""valor"":""1988"",""frecuencia"":14676},{""valor"":""2000"",""frecuencia"":13821},{""valor"":""1996"",""frecuencia"":13780},{""valor"":""2016"",""frecuencia"":13688}]","[{""valor"":""1896"",""frecuencia"":380},{""valor"":""1904"",""frecuencia"":1301},{""valor"":""1906"",""frecuencia"":1733},{""valor"":""1900"",""frecuencia"":1936},{""valor"":""1908"",""frecuencia"":3101}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Season,11,str,271116,271116,0,0.0,2,0.0007,6,6,,,"[{""valor"":""Summer"",""frecuencia"":222552},{""valor"":""Winter"",""frecuencia"":48564}]","[{""valor"":""Winter"",""frecuencia"":48564},{""valor"":""Summer"",""frecuencia"":222552}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,City,12,str,271116,271116,0,0.0,42,0.0155,4,22,,,"[{""valor"":""London"",""frecuencia"":22426},{""valor"":""Athina"",""frecuencia"":15556},{""valor"":""Sydney"",""frecuencia"":13821},{""valor"":""Atlanta"",""frecuencia"":13780},{""valor"":""Rio de Janeiro"",""frecuencia"":13688}]","[{""valor"":""Chamonix"",""frecuencia"":460},{""valor"":""Garmisch-Partenkirchen"",""frecuencia"":895},{""valor"":""Oslo"",""frecuencia"":1088},{""valor"":""Squaw Valley"",""frecuencia"":1116},{""valor"":""St. Louis"",""frecuencia"":1301}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Sport,13,str,271116,271116,0,0.0,66,0.0243,4,25,,,"[{""valor"":""Athletics"",""frecuencia"":38624},{""valor"":""Gymnastics"",""frecuencia"":26707},{""valor"":""Swimming"",""frecuencia"":23195},{""valor"":""Shooting"",""frecuencia"":11448},{""valor"":""Cycling"",""frecuencia"":10859}]","[{""valor"":""Aeronautics"",""frecuencia"":1},{""valor"":""Basque Pelota"",""frecuencia"":2},{""valor"":""Roque"",""frecuencia"":4},{""valor"":""Jeu De Paume"",""frecuencia"":11},{""valor"":""Racquets"",""frecuencia"":12}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Event,14,str,271116,271116,0,0.0,765,0.2822,15,85,,,"[{""valor"":""Football Men's Football"",""frecuencia"":5733},{""valor"":""Ice Hockey Men's Ice Hockey"",""frecuencia"":4762},{""valor"":""Hockey Men's Hockey"",""frecuencia"":3958},{""valor"":""Water Polo Men's Water Polo"",""frecuencia"":3358},{""valor"":""Basketball Men's Basketball"",""frecuencia"":3280}]","[{""valor"":""Aeronautics Mixed Aeronautics"",""frecuencia"":1},{""valor"":""Archery Men's Championnat Du Monde"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 28 metres, Individual"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 33 metres, Individual"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 50 metres, Individual"",""frecuencia"":2}]"
fuente2,data/raw/fuente2/athlete_events.csv,athlete_events.csv,Medal,15,str,271116,39783,231333,85.3262,3,0.0011,2,6,,,"[{""valor"":""NA"",""frecuencia"":231333},{""valor"":""Gold"",""frecuencia"":13372},{""valor"":""Bronze"",""frecuencia"":13295},{""valor"":""Silver"",""frecuencia"":13116}]","[{""valor"":""Silver"",""frecuencia"":13116},{""valor"":""Bronze"",""frecuencia"":13295},{""valor"":""Gold"",""frecuencia"":13372},{""valor"":""NA"",""frecuencia"":231333}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,player_id,1,int64,252565,252565,0,0.0,235903,93.4029,1,7,0,9460001,"[{""valor"":""1551050"",""frecuencia"":9},{""valor"":""1551052"",""frecuencia"":9},{""valor"":""1551057"",""frecuencia"":9},{""valor"":""1568167"",""frecuencia"":9},{""valor"":""1568178"",""frecuencia"":9}]","[{""valor"":""10"",""frecuencia"":1},{""valor"":""1000"",""frecuencia"":1},{""valor"":""100000"",""frecuencia"":1},{""valor"":""100001"",""frecuencia"":1},{""valor"":""100003"",""frecuencia"":1}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Name,2,str,252565,252565,0,0.0,129992,51.4687,2,52,,,"[{""valor"":""John Jr."",""frecuencia"":76},{""valor"":""Robert Mckenzie"",""frecuencia"":58},{""valor"":""William Jr."",""frecuencia"":50},{""valor"":""Gustaf Carlberg"",""frecuencia"":49},{""valor"":""Heikki Savolainen"",""frecuencia"":39}]","[{""valor"":""(jr) Larocca"",""frecuencia"":1},{""valor"":"". Chadalavada"",""frecuencia"":1},{""valor"":"". Deni"",""frecuencia"":1},{""valor"":""671"",""frecuencia"":1},{""valor"":""A Alayed"",""frecuencia"":1}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Sex,3,str,252565,252565,0,0.0,2,0.0008,1,1,,,"[{""valor"":""M"",""frecuencia"":178544},{""valor"":""F"",""frecuencia"":74021}]","[{""valor"":""F"",""frecuencia"":74021},{""valor"":""M"",""frecuencia"":178544}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Team,4,str,252565,252565,0,0.0,1193,0.4724,2,47,,,"[{""valor"":""United States"",""frecuencia"":16236},{""valor"":""Great Britain"",""frecuencia"":11390},{""valor"":""France"",""frecuencia"":11360},{""valor"":""Italy"",""frecuencia"":9185},{""valor"":""Germany"",""frecuencia"":8622}]","[{""valor"":""Alcyon-6"",""frecuencia"":1},{""valor"":""Angerburg"",""frecuencia"":1},{""valor"":""Ariette-8"",""frecuencia"":1},{""valor"":""Augsburg"",""frecuencia"":1},{""valor"":""Baby-9"",""frecuencia"":1}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,NOC,5,str,252565,252565,0,0.0,234,0.0926,3,3,,,"[{""valor"":""USA"",""frecuencia"":16774},{""valor"":""GBR"",""frecuencia"":11998},{""valor"":""FRA"",""frecuencia"":11972},{""valor"":""ITA"",""frecuencia"":9351},{""valor"":""GER"",""frecuencia"":8866}]","[{""valor"":""NFL"",""frecuencia"":1},{""valor"":""NBO"",""frecuencia"":2},{""valor"":""UNK"",""frecuencia"":2},{""valor"":""YMD"",""frecuencia"":5},{""valor"":""CRT"",""frecuencia"":11}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Year,6,int64,252565,252565,0,0.0,31,0.0123,4,4,1896,2024,"[{""valor"":""2020"",""frecuencia"":15121},{""valor"":""2024"",""frecuencia"":14892},{""valor"":""2000"",""frecuencia"":13821},{""valor"":""1996"",""frecuencia"":13780},{""valor"":""2016"",""frecuencia"":13688}]","[{""valor"":""1896"",""frecuencia"":380},{""valor"":""1904"",""frecuencia"":1301},{""valor"":""1906"",""frecuencia"":1733},{""valor"":""1900"",""frecuencia"":1936},{""valor"":""1932"",""frecuencia"":2969}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Season,7,str,252565,252565,0,0.0,1,0.0004,6,6,,,"[{""valor"":""Summer"",""frecuencia"":252565}]","[{""valor"":""Summer"",""frecuencia"":252565}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,City,8,str,252565,252565,0,0.0,23,0.0091,4,14,,,"[{""valor"":""Tokyo"",""frecuencia"":22823},{""valor"":""London"",""frecuencia"":22426},{""valor"":""Paris"",""frecuencia"":22061},{""valor"":""Athina"",""frecuencia"":15556},{""valor"":""Sydney"",""frecuencia"":13821}]","[{""valor"":""St. Louis"",""frecuencia"":1301},{""valor"":""Antwerpen"",""frecuencia"":4292},{""valor"":""Stockholm"",""frecuencia"":4338},{""valor"":""Melbourne"",""frecuencia"":4829},{""valor"":""Amsterdam"",""frecuencia"":4992}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Sport,9,str,252565,252565,0,0.0,76,0.0301,4,35,,,"[{""valor"":""Athletics"",""frecuencia"":43294},{""valor"":""Gymnastics"",""frecuencia"":26707},{""valor"":""Swimming"",""frecuencia"":26416},{""valor"":""Shooting"",""frecuencia"":12580},{""valor"":""Rowing"",""frecuencia"":11625}]","[{""valor"":""3x3 Basketball, Basketball"",""frecuencia"":1},{""valor"":""Aeronautics"",""frecuencia"":1},{""valor"":""Basque Pelota"",""frecuencia"":2},{""valor"":""Cycling Road, Triathlon"",""frecuencia"":2},{""valor"":""Alpinism"",""frecuencia"":4}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Event,10,str,252565,252565,0,0.0,1041,0.4122,3,85,,,"[{""valor"":""Football Men's Football"",""frecuencia"":5733},{""valor"":""Hockey Men's Hockey"",""frecuencia"":3958},{""valor"":""Water Polo Men's Water Polo"",""frecuencia"":3358},{""valor"":""Basketball Men's Basketball"",""frecuencia"":3280},{""valor"":""Cycling Men's Road Race, Individual"",""frecuencia"":2947}]","[{""valor"":""Aeronautics Mixed Aeronautics"",""frecuencia"":1},{""valor"":""Archery Men's Championnat Du Monde"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 28 metres, Individual"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 33 metres, Individual"",""frecuencia"":2},{""valor"":""Archery Men's Target Archery, 50 metres, Individual"",""frecuencia"":2}]"
fuente3,data/raw/fuente3/olympics_dataset.csv,olympics_dataset.csv,Medal,11,str,252565,252565,0,0.0,4,0.0016,4,8,,,"[{""valor"":""No medal"",""frecuencia"":213747},{""valor"":""Bronze"",""frecuencia"":13070},{""valor"":""Gold"",""frecuencia"":13002},{""valor"":""Silver"",""frecuencia"":12746}]","[{""valor"":""Silver"",""frecuencia"":12746},{""valor"":""Gold"",""frecuencia"":13002},{""valor"":""Bronze"",""frecuencia"":13070},{""valor"":""No medal"",""frecuencia"":213747}]"
