id_evento,id_disciplina,nombre
1293,85,"10/15 kilometres Pursuit, Men (Olympic)"
1294,20,Curling
1295,20,"Curling, Men (Olympic)"
1296,86,"Moguls, Men (Olympic)"
1297,59,"Doubles, Open (Olympic)"
1298,85,"10/10 kilometres Pursuit, Men (Olympic)"
1299,59,"Singles, Men (Olympic)"
1300,20,Luge
1301,20,"Singles, Men (Olympic)"
1302,19,"10 kilometres, Men (Olympic)"
1303,19,"30 kilometres, Men (Olympic)"
1304,19,"10/15 kilometres Pursuit, Men (Olympic)"
1305,19,"4 × 10 kilometres Relay, Men (Olympic)"
1306,82,"10,000 metres, Men (Olympic)"
1307,82,"Allround, Men (Olympic)"
1308,85,"Sprint, Men (Olympic)"
1309,85,"30 kilometres Skiathlon, Men (Olympic)"
1310,85,"Team Sprint, Men (Olympic)"
1311,19,"15 kilometres, Men (Olympic)"
1312,85,Military Ski Patrol (Skiing)
1315,86,"Aerials, Men (Olympic)"
1318,52,"Ice Hockey Exhibition, Men (Olympic (non-medal))"
1322,88,Ski Jumping (Skiing)
1327,20,Skeleton (Bobsleigh)
1328,20,"Skeleton, Men (Olympic)"
1333,19,"12.5 kilometres Pursuit, Men (Olympic)"
1334,19,"15 kilometres Mass Start, Men (Olympic)"
1335,19,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed (Olympic)"
1338,82,"Team Pursuit (8 laps), Men (Olympic)"
1340,80,"Special Figures, Men (Olympic)"
1343,52,Cross Country Skiing (Skiing)
1344,52,"50 kilometres, Men (Olympic)"
1345,52,Ski Jumping (Skiing)
1346,52,"Large Hill, Individual, Men (Olympic)"
1350,52,Speed Skating (Skating)
1351,52,"500 metres, Men (Olympic)"
1352,52,"1,500 metres, Men (Olympic)"
1353,52,"5,000 metres, Men (Olympic)"
1354,52,"Allround, Men (Olympic)"
1355,20,Ice Hockey (Ice Hockey)
1356,20,"Ice Hockey, Men (Olympic)"
1357,82,Ice Hockey (Ice Hockey)
1358,82,"Ice Hockey, Men (Olympic)"
1359,84,Bobsleigh (Bobsleigh)
1360,84,"Four, Men (Olympic)"
1361,59,"Team Relay, Mixed (Olympic)"
1364,19,"50 kilometres, Men (Olympic)"
1365,85,"Military Ski Patrol, Men (Olympic (non-medal))"
1367,86,"Ballet, Men (Olympic (non-medal))"
1369,88,"Normal Hill / 10 km, Individual, Men (Olympic)"
1370,88,"Large Hill / 10 km, Individual, Men (Olympic)"
1374,9,"Sculpturing, Medals, Open (Olympic)"
1375,26,"Kayak Singles, 200 metres, Women (Olympic)"
1376,26,"Kayak Singles, 200 metres, Men (Olympic)"
1377,26,"Kayak Doubles, 200 metres, Men (Olympic)"
1378,26,"Kayak Fours, 500 metres, Men (Olympic)"
1379,34,"Omnium, Women (Olympic)"
1380,32,"BMX, Men (Olympic)"
1381,47,"Individual, Men (Olympic)"
1384,103,"Lightweight, Freestyle, Women (Olympic)"
1386,79,"Trap, Team, Mixed (Olympic)"
1387,79,"Air Pistol, 10 metres, Team, Mixed (Olympic)"
1388,6,Marathon Swimming (Aquatics)
1390,5,"10 kilometres Open Water, Women (Olympic)"
1392,5,"10 kilometres Open Water, Men (Olympic)"
1393,95,"Featherweight, Men (Olympic)"
1394,95,"Flyweight, Men (Olympic)"
1395,95,"Flyweight, Women (Olympic)"
1396,95,"Featherweight, Women (Olympic)"
1397,95,"Welterweight, Men (Olympic)"
1398,95,"Finweight, Men (Olympic (non-medal))"
1399,95,"Welterweight, Women (Olympic)"
1400,95,"Heavyweight, Men (Olympic)"
1401,95,"Heavyweight, Women (Olympic)"
1402,95,"Lightweight, Women (Olympic (non-medal))"
1404,95,"Bantamweight, Men (Olympic (non-medal))"
1405,95,"Middleweight, Women (Olympic (non-medal))"
1407,97,"Olympic Distance, Men (Olympic)"
1408,97,Athletics
1409,97,"10,000 metres, Women (Olympic)"
1410,7,"Water Polo, Women (Olympic)"
1411,101,"Light-Heavyweight, Women (Olympic)"
1412,101,"Lightweight, Women (Olympic)"
1413,101,"Middleweight, Women (Olympic)"
1414,101,"Super-Heavyweight, Women (Olympic)"
1415,101,"Featherweight, Women (Olympic)"
1416,101,"Flyweight, Women (Olympic)"
1421,52,Football (Football)
1422,52,"Football, Men (Olympic)"
1423,86,"Ski Cross, Men (Olympic)"
1424,52,"10,000 metres, Men (Olympic)"
1425,20,Alpine Skiing (Skiing)
1426,20,"Giant Slalom, Men (Olympic)"
1428,52,Skijoring (Skiing)
1429,52,"Ski Joring, Men (Olympic (non-medal))"
1430,84,"Two, Men (Olympic)"
1431,19,"Sprint, Men (Olympic)"
1433,90,"Parallel Giant Slalom, Men (Olympic)"
1435,90,"Cross, Men (Olympic)"
1436,90,"Parallel Slalom, Men (Olympic)"
1437,90,"Halfpipe, Men (Olympic)"
1438,90,"Halfpipe, Women (Olympic)"
1439,90,"Cross, Women (Olympic)"
1440,90,"Parallel Giant Slalom, Women (Olympic)"
1441,29,"Curling, Women (Olympic)"
1443,29,"Curling, Men (Olympic)"
1445,52,"Ice Hockey, Women (Olympic)"
1446,77,"18 foot, Open (Olympic)"
1447,90,"Slopestyle, Women (Olympic)"
1448,19,"10/10 kilometres Pursuit, Men (Olympic)"
1449,80,"Team, Mixed (Olympic)"
1450,90,"Parallel Slalom, Women (Olympic)"
1451,21,"Skeleton, Women (Olympic)"
1452,84,"Team, Mixed (Olympic)"
1453,20,"Four, Open (Olympic)"
1454,6,"High Jump, Men (Olympic (non-medal))"
1455,6,"Standing High Jump, Men (Olympic)"
1456,6,"Pole Vault, Men (Olympic (non-medal))"
1457,6,"High Jump, Handicap, Men (Olympic (non-medal))"
1458,6,"Pole Vault, Handicap, Men (Olympic (non-medal))"
1462,73,"Singles, Men (Olympic)"
1463,79,"Unknown Event, Men (Olympic)"
1464,6,"4 × 100 metres Medley Relay, Mixed (Olympic)"
1465,6,"1,500 metres Freestyle, Women (Olympic)"
1466,77,"Skiff, Women (Olympic)"
1467,77,"Skiff, Men (Olympic)"
1468,79,"Air Rifle, 10 metres, Team, Mixed (Olympic)"
1469,26,"Canadian Singles, 200 metres, Men (Olympic)"
1470,41,"Sabre, Individual, Women (Olympic)"
1471,41,"Sabre, Team, Women (Olympic)"
1472,97,"Relay, Mixed (Olympic)"
1473,34,"Team Pursuit, Women (Olympic)"
1475,94,"Doubles, Mixed (Olympic)"
1476,103,"Flyweight, Freestyle, Women (Olympic)"
1477,103,"Featherweight, Freestyle, Women (Olympic)"
1478,103,"Middleweight, Freestyle, Women (Olympic)"
1479,82,"Mass Start, Men (Olympic)"
1480,89,"Normal Hill, Team, Mixed (Olympic)"
1481,90,"Slopestyle, Men (Olympic)"
1482,81,"2,000 metres Relay, Mixed (Olympic)"
1483,90,"Big Air, Women (Olympic)"
1484,90,"Team Cross, Mixed (Olympic)"
1485,8,"Individual, Girls (YOG)"
1486,8,"Team, Mixed Youth (YOG)"
1487,6,"50 metres Freestyle, Girls (YOG)"
1488,6,"4 × 100 metres Freestyle Relay, Mixed Youth (YOG)"
1489,6,"100 metres Freestyle, Girls (YOG)"
1490,6,"4 × 100 metres Medley Relay, Mixed Youth (YOG)"
1491,6,"200 metres Freestyle, Girls (YOG)"
1492,6,"4 × 100 metres Freestyle Relay, Girls (YOG)"
1493,6,"4 × 100 metres Medley Relay, Girls (YOG)"
1494,56,"Team, Mixed (Olympic)"
1495,32,"BMX, Women (Olympic)"
1499,10,"4 × 400 metres Relay, Mixed (Olympic)"
1500,6,"50 metres Freestyle, Boys (YOG)"
1501,6,"100 metres Freestyle, Boys (YOG)"
1502,6,"200 metres Freestyle, Boys (YOG)"
1503,6,"100 metres Backstroke, Boys (YOG)"
1504,6,"200 metres Individual Medley, Boys (YOG)"
1505,6,"50 metres Backstroke, Girls (YOG)"
1506,6,"100 metres Backstroke, Girls (YOG)"
1507,6,"200 metres Breaststroke, Girls (YOG)"
1508,6,"200 metres Individual Medley, Girls (YOG)"
1509,6,"400 metres Freestyle, Girls (YOG)"
1510,6,"200 metres Butterfly, Girls (YOG)"
1511,6,"100 metres Butterfly, Boys (YOG)"
1512,6,"200 metres Butterfly, Boys (YOG)"
1513,4,"Springboard, Girls (YOG)"
1514,4,"Platform, Girls (YOG)"
1515,4,"Springboard, Boys (YOG)"
1516,25,"Canadian Singles, Slalom, Women (Olympic)"
1517,6,"50 metres Breaststroke, Girls (YOG)"
1518,6,"100 metres Breaststroke, Girls (YOG)"
1519,6,"100 metres Butterfly, Girls (YOG)"
1520,103,"Light-Heavyweight, Freestyle, Women (Olympic)"
1521,19,"Team Sprint, Women (Olympic)"
1522,19,"10 kilometres, Women (Olympic)"
1523,20,"Monobob, Women (Olympic)"
1524,29,"Mixed Doubles, Mixed (Olympic)"
1525,86,"Team Aerials, Mixed (Olympic)"
1526,90,"Big Air, Men (Olympic)"
1527,82,Short Track Speed Skating (Skating)
1529,10,"10,000 metres Race Walk, Boys (YOG)"
1530,41,"Foil, Individual, Girls (YOG)"
1531,41,"Mixed Weapon, Team, Mixed Youth (YOG)"
1532,10,"100 metres Hurdles, Girls (YOG)"
1533,79,"Air Rifle, 10 metres, Girls (YOG)"
1534,6,"50 metres Breaststroke, Boys (YOG)"
1535,6,"100 metres Breaststroke, Boys (YOG)"
1536,10,"Long Jump, Girls (YOG)"
1537,10,"200 metres, Boys (YOG)"
1538,10,"Medley Relay, Boys (YOG)"
1539,10,"100 metres, Boys (YOG)"
1540,6,"50 metres Butterfly, Girls (YOG)"
1541,26,"Kayak Singles, Head to Head, Girls (YOG)"
1542,26,"Kayak Singles, Obstacle Slalom, Girls (YOG)"
1543,46,"Group, Girls (YOG)"
1544,94,"Singles, Girls (YOG)"
1545,94,"Team, Mixed Youth (YOG)"
1546,22,"Lightweight, Women (Olympic)"
1547,22,"Flyweight, Women (Olympic)"
1548,22,"Middleweight, Women (Olympic)"
1549,45,"Individual All-Around, Girls (YOG)"
1550,45,"Floor Exercise, Girls (YOG)"
1551,45,"Vault, Girls (YOG)"
1552,45,"Uneven Bars, Girls (YOG)"
1553,45,"Balance Beam, Girls (YOG)"
1554,94,"Singles, Boys (YOG)"
1555,6,"200 metres Breaststroke, Boys (YOG)"
1556,10,"Pole Vault, Girls (YOG)"
1557,6,"200 metres Backstroke, Boys (YOG)"
1558,22,"Lightweight, Boys (YOG)"
1559,10,"400 metres Hurdles, Girls (YOG)"
1560,56,"Team, Mixed Youth (YOG)"
1561,56,"≤63 kilograms, Girls (YOG)"
1562,10,"Long Jump, Boys (YOG)"
1563,95,"≤55 kilograms, Girls (YOG)"
1564,79,"Air Rifle, 10 metres, Boys (YOG)"
1565,10,"100 metres, Girls (YOG)"
1566,4,"Platform, Boys (YOG)"
1567,6,"200 metres Backstroke, Girls (YOG)"
1568,10,"400 metres, Boys (YOG)"
1569,10,"3,000 metres, Boys (YOG)"
1570,10,"3,000 metres, Girls (YOG)"
1571,101,"Featherweight, Boys (YOG)"
1572,101,"Bantamweight, Boys (YOG)"
1573,8,"Individual, Boys (YOG)"
1574,10,"Pole Vault, Boys (YOG)"
1575,49,"Hockey, Boys (YOG)"
1576,101,"Middleweight, Boys (YOG)"
1577,101,"Featherweight, Girls (YOG)"
1578,10,"400 metres, Girls (YOG)"
1579,10,"Medley Relay, Girls (YOG)"
1580,79,"Air Pistol, 10 metres, Boys (YOG)"
1581,6,"50 metres Butterfly, Boys (YOG)"
1582,6,"800 metres Freestyle, Men (Olympic)"
1583,6,"50 metres Backstroke, Boys (YOG)"
1584,10,"1,000 metres, Girls (YOG)"
1585,22,"Light-Heavyweight, Boys (YOG)"
1586,101,"Lightweight, Girls (YOG)"
1587,45,"Individual All-Around, Boys (YOG)"
1588,45,"Floor Exercise, Boys (YOG)"
1589,45,"Vault, Boys (YOG)"
1590,45,"Parallel Bars, Boys (YOG)"
1591,45,"Rings, Boys (YOG)"
1592,45,"Pommelled Horse, Boys (YOG)"
1593,6,"400 metres Freestyle, Boys (YOG)"
1594,6,"4 × 100 metres Freestyle Relay, Boys (YOG)"
1595,6,"4 × 100 metres Medley Relay, Boys (YOG)"
1596,60,"Individual, Girls (YOG)"
1597,60,"Relay, Mixed Youth (YOG)"
1598,33,"Combined Team, Mixed Youth (YOG)"
1599,22,"Middleweight, Boys (YOG)"
1600,34,"Madison, Women (Olympic)"
1602,22,"Bantamweight, Boys (YOG)"
1603,74,"Single Sculls, Boys (YOG)"
1604,45,"Horizontal Bar, Boys (YOG)"
1605,10,"Javelin Throw, Boys (YOG)"
1606,6,"800 metres Freestyle, Girls (YOG)"
1607,95,"≤55 kilograms, Boys (YOG)"
1608,101,"Heavyweight, Boys (YOG)"
1609,4,"Team, Mixed Youth (YOG)"
1610,22,"Flyweight, Boys (YOG)"
1611,96,"Singles, Girls (YOG)"
1612,96,"Doubles, Girls (YOG)"
1613,101,"Middleweight, Girls (YOG)"
1615,49,"Hockey, Girls (YOG)"
1616,12,"Singles, Girls (YOG)"
1617,10,"1,000 metres, Boys (YOG)"
1618,79,"Air Pistol, 10 metres, Girls (YOG)"
1619,48,"Handball, Girls (YOG)"
1620,17,"3x3 Basketball, Girls (YOG)"
1621,41,"Foil, Individual, Boys (YOG)"
1622,22,"Super-Heavyweight, Boys (YOG)"
1623,34,Cycling Road (Cycling)
1627,77,"One Person Dinghy, Girls (YOG)"
1628,22,"Welterweight, Boys (YOG)"
1629,74,"Coxless Pairs, Girls (YOG)"
1630,47,"Individual, Girls (YOG)"
1631,10,"High Jump, Boys (YOG)"
1632,84,"Super G, Boys (YOG)"
1633,84,"Giant Slalom, Boys (YOG)"
1634,84,"Slalom, Boys (YOG)"
1635,84,"Combined, Boys (YOG)"
1636,84,"Super G, Girls (YOG)"
1637,84,"Giant Slalom, Girls (YOG)"
1638,84,"Slalom, Girls (YOG)"
1639,84,"Combined, Girls (YOG)"
1640,85,"Sprint, Girls (YOG)"
1641,85,"5 kilometres, Girls (YOG)"
1645,59,"Singles, Boys (YOG)"
1646,20,"Two, Boys (YOG)"
1650,59,"Singles, Girls (YOG)"
1651,59,"Team Relay, Mixed Youth (YOG)"
1652,89,"Normal Hill, Individual, Women (Olympic)"
1653,89,"Medium Hill, Individual, Girls (YOG)"
1654,89,"Medium Hill, Team, Mixed Youth (YOG)"
1655,89,"Medium Hill, Individual, Boys (YOG)"
1657,19,"6 kilometres Sprint, Girls (YOG)"
1658,19,"7.5 kilometres Pursuit, Girls (YOG)"
1659,80,"Singles, Girls (YOG)"
1660,80,"Singles, Boys (YOG)"
1661,88,"Medium Hill / 10 km, Individual, Boys (YOG)"
1668,86,"Halfpipe, Girls (YOG)"
1669,19,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)"
1670,19,Mixed Sports
1671,19,"Cross-Country / Biathlon Relay, Mixed Youth (YOG)"
1672,90,"Slopestyle, Boys (YOG)"
1673,90,"Halfpipe, Boys (YOG)"
1675,81,"3,000 metres Relay, Mixed Youth (YOG)"
1676,81,"1,000 metres, Girls (YOG)"
1677,72,"Park, Men (Olympic)"
1678,80,"Team, Mixed Youth (YOG)"
1679,20,"Two, Girls (YOG)"
1680,107,"Cross-Country / Biathlon Relay, Mixed Youth (YOG)"
1684,52,"Ice Hockey, Girls (YOG)"
1685,19,"7.5 kilometres Sprint, Boys (YOG)"
1686,19,"10 kilometres Pursuit, Boys (YOG)"
1687,79,"Air Rifle, 10 metres, Team, Mixed Youth (YOG)"
1688,101,"Heavyweight, Girls (YOG)"
1689,10,"8 × 100 metres Relay, Mixed Youth (YOG)"
1690,76,"Rugby Sevens, Women (Olympic)"
1691,97,"Sprint, Girls (YOG)"
1692,97,"Relay, Mixed Youth (YOG)"
1693,10,"200 metres, Girls (YOG)"
1694,10,"Hammer Throw, Girls (YOG)"
1695,10,"2,000 metres Steeplechase, Girls (YOG)"
1696,22,"Featherweight, Women (Olympic)"
1697,56,"≤52 kilograms, Girls (YOG)"
1698,76,"Rugby Sevens, Girls (YOG)"
1699,103,"≤70 kilograms, Freestyle, Girls (YOG)"
1701,95,">63 kilograms, Girls (YOG)"
1702,10,"High Jump, Girls (YOG)"
1703,74,"Single Sculls, Girls (YOG)"
1704,10,"1,500 metres, Girls (YOG)"
1705,79,"Air Pistol, 10 metres, Team, Mixed Youth (YOG)"
1706,103,"≤46 kilograms, Freestyle, Girls (YOG)"
1707,10,"Javelin Throw, Girls (YOG)"
1708,10,"Discus Throw, Girls (YOG)"
1709,10,"5,000 metres Race Walk, Girls (YOG)"
1710,44,"Individual, Girls (YOG)"
1711,44,"Team, Mixed Youth (YOG)"
1712,22,"Flyweight, Girls (YOG)"
1713,12,"Doubles, Mixed Youth (YOG)"
1714,41,"Sabre, Individual, Girls (YOG)"
1715,95,"≤49 kilograms, Girls (YOG)"
1716,77,"Windsurfer, Girls (YOG)"
1717,96,"Doubles, Mixed Youth (YOG)"
1718,10,"800 metres, Girls (YOG)"
1719,101,"Super-Heavyweight, Girls (YOG)"
1720,10,"Triple Jump, Girls (YOG)"
1721,95,"≤44 kilograms, Girls (YOG)"
1722,22,"Middleweight, Girls (YOG)"
1723,22,"Welterweight, Women (Olympic)"
1724,41,"Épée, Individual, Girls (YOG)"
1725,56,"≤78 kilograms, Girls (YOG)"
1726,10,"2,000 metres Steeplechase, Boys (YOG)"
1727,6,"800 metres Freestyle, Boys (YOG)"
1729,77,"Windsurfer, Boys (YOG)"
1730,100,"Volleyball, Boys (YOG)"
1731,101,"Super-Heavyweight, Boys (YOG)"
1732,10,"Shot Put, Boys (YOG)"
1733,60,"Individual, Boys (YOG)"
1734,74,"Coxless Pairs, Boys (YOG)"
1735,10,"Triple Jump, Boys (YOG)"
1736,22,"Light-Flyweight, Boys (YOG)"
1737,10,"400 metres Hurdles, Boys (YOG)"
1738,96,"Singles, Boys (YOG)"
1739,96,"Doubles, Boys (YOG)"
1740,39,"Individual, Open Youth (YOG)"
1741,39,"Team, Open Youth (YOG)"
1742,56,"≤100 kilograms, Boys (YOG)"
1743,56,"≤55 kilograms, Boys (YOG)"
1744,12,"Singles, Boys (YOG)"
1745,26,"Canoe Singles, Head to Head, Boys (YOG)"
1746,26,"Canoe Singles, Obstacle Slalom, Boys (YOG)"
1747,41,"Épée, Individual, Boys (YOG)"
1748,101,"Lightweight, Boys (YOG)"
1749,103,"≤76 kilograms, Freestyle, Boys (YOG)"
1750,10,"110 metres Hurdles, Boys (YOG)"
1751,22,"Heavyweight, Boys (YOG)"
1752,56,"≤81 kilograms, Boys (YOG)"
1753,26,"Kayak Singles, Head to Head, Boys (YOG)"
1754,26,"Kayak Singles, Obstacle Slalom, Boys (YOG)"
1755,10,"1,500 metres, Boys (YOG)"
1756,104,"≤85 kilograms, Greco Roman, Boys (YOG)"
1757,77,"One Person Dinghy, Boys (YOG)"
1758,48,"Handball, Boys (YOG)"
1759,76,"Rugby Sevens, Boys (YOG)"
1760,47,"Individual, Boys (YOG)"
1761,103,"≤100 kilograms, Freestyle, Boys (YOG)"
1762,95,"≤73 kilograms, Boys (YOG)"
1763,56,"≤66 kilograms, Boys (YOG)"
1764,10,"Discus Throw, Boys (YOG)"
1765,10,"Hammer Throw, Boys (YOG)"
1766,33,"Combined Team, Boys (YOG)"
1767,33,"Relay, Mixed Youth (YOG)"
1769,95,"≤48 kilograms, Boys (YOG)"
1770,41,"Sabre, Individual, Boys (YOG)"
1772,85,"Sprint, Boys (YOG)"
1773,85,"10 kilometres, Boys (YOG)"
1774,85,"Cross, Boys (YOG)"
1777,90,"Slopestyle, Girls (YOG)"
1779,84,"Team, Mixed Youth (YOG)"
1783,59,"Doubles, Open Youth (YOG)"
1784,21,"Skeleton, Girls (YOG)"
1785,19,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)"
1786,86,"Ski Cross, Girls (YOG)"
1787,85,"Cross, Girls (YOG)"
1788,80,"Pairs, Mixed Youth (YOG)"
1789,82,"500 metres, Girls (YOG)"
1790,82,"Team Sprint, Mixed Youth (YOG)"
1791,82,"1,500 metres, Girls (YOG)"
1792,82,"Mass Start, Girls (YOG)"
1793,81,"500 metres, Boys (YOG)"
1794,81,"1,000 metres, Boys (YOG)"
1796,85,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)"
1802,89,"Normal Hill, Individual, Boys (YOG)"
1803,80,"Ice Dancing, Mixed Youth (YOG)"
1807,90,Snowboarding (Skiing)
1809,82,"3,000 metres, Girls (YOG)"
1810,29,"Doubles, Mixed Youth (YOG)"
1811,29,"Curling, Mixed Youth (YOG)"
1813,82,"1,500 metres, Boys (YOG)"
1814,82,"3,000 metres, Boys (YOG)"
1815,82,"Mass Start, Boys (YOG)"
1819,52,"Skills Challenge, Girls (YOG)"
1820,20,"Monobob, Boys (YOG)"
1824,21,"Skeleton, Boys (YOG)"
1825,2,"Longest time travelled (#2), Handicap, Open (Olympic (non-medal))"
1826,2,"Longest time travelled (#3), Open (Olympic (non-medal))"
1827,2,"Closest landing to target (#3), Combined, Open (Olympic (non-medal))"
1828,2,"Closest landing to target (#3), Intermediate stop, Open (Olympic (non-medal))"
1829,2,"Closest landing to target (#3), Final stop, Open (Olympic (non-medal))"
1830,2,Equestrian Driving (Equestrian)
1831,2,"Four-In-Hand Competition, Open (Olympic)"
1833,86,"Freestyle/Snowboard Relay, Mixed Youth (YOG)"
1834,83,"Sprint, Girls (YOG)"
1835,83,"Relay, Mixed Youth (YOG)"
1836,83,"Individual, Girls (YOG)"
1837,86,"Ski Cross, Boys (YOG)"
1841,20,"Monobob, Girls (YOG)"
1842,19,"10 kilometres, Girls (YOG)"
1843,19,"12.5 kilometres, Boys (YOG)"
1844,19,"Sprint, Girls (YOG)"
1845,19,"5 kilometres, Girls (YOG)"
1846,19,"Cross, Girls (YOG)"
1847,19,"Sprint, Boys (YOG)"
1848,19,"10 kilometres, Boys (YOG)"
1849,19,"Cross, Boys (YOG)"
1850,86,"Big Air, Boys (YOG)"
1851,51,"3-on-3 Ice Hockey, Boys (YOG)"
1854,52,3-on-3 Ice Hockey (Ice Hockey)
1856,59,"Doubles, Boys (YOG)"
1857,59,"Doubles, Girls (YOG)"
1858,88,"Normal Hill / 6 km, Individual, Boys (YOG)"
1860,88,"Normal Hill / 4 km, Individual, Girls (YOG)"
1861,89,"Normal Hill, Individual, Girls (YOG)"
1862,89,"Normal Hill, Team, Mixed Youth (YOG)"
1865,89,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)"
1867,88,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)"
1869,90,Mixed Sports
1870,90,"Freestyle/Snowboard Relay, Mixed Youth (YOG)"
1871,90,"Big Air, Girls (YOG)"
1874,83,"Sprint, Boys (YOG)"
1875,83,"Individual, Boys (YOG)"
1876,57,"Kumite, >61 kg, Women (Olympic)"
1877,93,"Shortboard, Men (Olympic)"
1878,31,"Park, Women (Olympic)"
1879,26,"Canadian Singles, 200 metres, Women (Olympic)"
1880,26,"Canadian Doubles, 500 metres, Women (Olympic)"
1881,92,"Combined, Women (Olympic)"
1882,72,"Street, Women (Olympic)"
1883,72,"Park, Women (Olympic)"
1884,93,"Shortboard, Women (Olympic)"
1885,31,"Park, Men (Olympic)"
1886,92,"Combined, Men (Olympic)"
1887,57,"Kumite, ≤75 kg, Men (Olympic)"
1888,72,"Street, Men (Olympic)"
1889,57,"Kumite, ≤55 kg, Women (Olympic)"
1890,57,"Kumite, ≤67 kg, Men (Olympic)"
1891,17,"3x3 Basketball, Men (Olympic)"
1892,17,"3x3 Basketball, Women (Olympic)"
1893,42,"Football, Girls (YOG)"
1894,57,"Kata, Men (Olympic)"
1895,57,"Kata, Women (Olympic)"
1896,44,"Individual, Boys (YOG)"
1899,71,"Combined, Boys (YOG)"
1910,85,Cross Country Skiing Men's 30 kilometres
1911,10,Athletics Women's 100 metres
1914,6,Swimming Men's 400 metres Freestyle
1915,12,Badminton Men's Singles
1918,6,Swimming Men's 200 metres Breaststroke
1931,84,Alpine Skiing Men's Super G
1932,84,Alpine Skiing Men's Giant Slalom
1933,84,Alpine Skiing Men's Slalom
1947,10,Athletics Men's High Jump
1949,10,"Athletics Men's 1,500 metres"
1956,41,"Fencing Men's epee, Individual"
1962,85,Cross Country Skiing Men's 15 kilometres
1965,79,Shooting Men's Trap
1973,10,"Athletics Men's 5,000 metres"
1974,33,"Cycling Men's Road Race, Individual"
1976,101,Weightlifting Men's Lightweight
1977,101,Weightlifting Men's Middleweight
1978,74,Rowing Men's Coxless Pairs
1980,95,Taekwondo Women's Flyweight
1981,22,Boxing Men's Flyweight
1993,79,Shooting Mixed Skeet
1994,103,"Wrestling Men's Featherweight, Freestyle"
2001,79,Shooting Mixed Trap
2006,6,Swimming Men's 100 metres Freestyle
2009,60,Modern Pentathlon Men's Individual
2020,84,Alpine Skiing Women's Slalom
2041,10,Athletics Men's Marathon
2043,10,"Athletics Men's 10,000 metres"
2047,10,Athletics Men's 200 metres
2049,6,Swimming Men's 100 metres Backstroke
2061,101,Weightlifting Men's Middle-Heavyweight
2066,10,"Athletics Men's 3,000 metres Steeplechase"
2073,22,Boxing Men's Bantamweight
2074,10,Athletics Women's 200 metres
2077,79,Shooting Men's Skeet
2078,6,Swimming Women's 50 metres Freestyle
2086,6,Swimming Men's 200 metres Backstroke
2090,22,Boxing Men's Light-Middleweight
2100,56,Judo Men's Heavyweight
2108,33,Cycling Men's 100 kilometres Team Time Trial
2110,9,"Art Competitions Mixed Architecture, Designs For Town Planning"
2111,9,"Art Competitions Mixed Architecture, Architectural Designs"
2123,10,Athletics Men's Decathlon
2137,79,"Shooting Men's Running Target, 50 metres"
2146,84,Alpine Skiing Women's Giant Slalom
2147,84,Alpine Skiing Women's Super G
2151,34,"Cycling Men's 1,000 metres Time Trial"
2161,25,"Canoeing Men's Kayak Singles, Slalom"
2170,47,Trampolining Men's Individual
2172,35,"Cycling Women's Mountainbike, Cross-Country"
2176,35,"Cycling Men's Mountainbike, Cross-Country"
2181,9,Art Competitions Mixed Painting
2189,34,"Cycling Men's Team Pursuit, 4,000 metres"
2191,6,"Swimming Men's 1,500 metres Freestyle"
2193,6,Swimming Women's 100 metres Freestyle
2204,47,Trampolining Women's Individual
2207,56,Judo Men's Middleweight
2211,56,Judo Men's Half-Lightweight
2219,6,Swimming Men's 220 yard Freestyle
2220,6,Swimming Men's 880 yard Freestyle
2221,6,Swimming Men's One Mile Freestyle
2222,6,Swimming Men's 4 x 50 Yard Freestyle Relay
2239,77,Sailing Mixed One Person Dinghy
2248,6,Swimming Women's 200 metres Freestyle
2249,6,Swimming Women's 400 metres Freestyle
2250,6,Swimming Women's 200 metres Individual Medley
2251,77,Sailing Men's Windsurfer
2257,60,Modern Pentathlon Women's Individual
2266,79,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres"
2267,6,Swimming Women's 800 metres Freestyle
2286,6,Swimming Men's 100 metres Breaststroke
2292,77,Sailing Women's One Person Dinghy
2294,85,Cross Country Skiing Women's 15 km Skiathlon
2295,74,Rowing Men's 17-Man Naval Rowing Boats
2304,90,Snowboarding Men's Halfpipe
2310,10,Athletics Men's Stone Throw
2312,10,Athletics Men's Pentathlon (Ancient)
2324,10,Athletics Women's 20 kilometres Walk
2328,9,"Art Competitions Mixed Painting, Paintings"
2339,45,"Gymnastics Men's Individual All-Around, 5 Events"
2346,101,Weightlifting Men's Bantamweight
2353,79,"Shooting Mixed Rapid-Fire Pistol, 25 metres"
2354,34,Cycling Men's 333 metres Time Trial
2361,59,Luge Mixed (Men)'s Doubles
2387,77,Sailing Mixed Two Person Dinghy
2388,9,"Art Competitions Mixed Architecture, Unknown Event"
2395,79,"Shooting Men's Running Target, 10 metres"
2402,77,Sailing Mixed 40 metres
2414,90,Snowboarding Women's Halfpipe
