origen,destino_canonico,accion,clasificacion,evidencia
586289,586289,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
586290,586290,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
586291,586291,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
586314,586314,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
586315,586315,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
586316,586316,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
586330,586330,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586331,586331,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
586332,586332,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
586333,586333,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
586334,586334,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
586391,586391,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586393,586393,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586404,586404,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
586405,586405,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586407,586407,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
586408,586408,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
586416,586416,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
586442,586442,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
586452,586452,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
586485,586485,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
586520,586520,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
586521,586521,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586522,586522,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
586525,586525,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
586526,586526,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
586575,586575,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586762,586762,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586763,586763,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
586765,586765,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586827,586827,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586848,586848,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
586849,586849,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
586850,586850,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
586851,586851,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
586852,586852,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
586853,586853,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
586854,586854,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
586855,586855,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
586875,586875,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
586876,586876,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
586927,586927,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586930,586930,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586955,586955,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
586963,586963,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
586981,586981,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
586982,586982,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
586991,586991,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
586999,586999,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
587001,587001,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
587002,587002,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
587003,587003,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
587068,587068,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
587071,587071,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587072,587072,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587073,587073,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587074,587074,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587075,587075,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587076,587076,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587077,587077,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587137,587137,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587138,587138,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587139,587139,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587140,587140,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587141,587141,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587142,587142,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587177,587177,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
587178,587178,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
587188,587188,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
587228,587228,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
587238,587238,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
587250,587250,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587261,587261,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
587329,587329,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
587332,587332,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587333,587333,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587334,587334,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587335,587335,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587336,587336,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587337,587337,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587338,587338,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587339,587339,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
587340,587340,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587341,587341,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587342,587342,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587343,587343,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587344,587344,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587345,587345,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587346,587346,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587529,587529,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
587532,587532,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
587556,587556,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
587557,587557,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
587558,587558,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
587559,587559,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
587560,587560,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
587561,587561,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
587597,587597,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587598,587598,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587599,587599,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587600,587600,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587601,587601,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587602,587602,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587663,587663,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587664,587664,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587665,587665,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587666,587666,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587667,587667,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587668,587668,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587669,587669,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587670,587670,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
587671,587671,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587672,587672,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587673,587673,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587674,587674,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587675,587675,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587676,587676,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587677,587677,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587679,587679,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587680,587680,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587681,587681,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587682,587682,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587683,587683,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587684,587684,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587685,587685,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587705,587705,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
587706,587706,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
587731,587731,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
587751,587751,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
587752,587752,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
587809,587809,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
587828,587828,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
587879,587879,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
587920,587920,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
587921,587921,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
587922,587922,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
587923,587923,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
587924,587924,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
587925,587925,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
587926,587926,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
587964,587964,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
587966,587966,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588024,588024,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588025,588025,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588026,588026,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588027,588027,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588028,588028,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588029,588029,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588030,588030,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588056,588056,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588057,588057,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588058,588058,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588059,588059,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588060,588060,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588061,588061,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588062,588062,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588072,588072,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
588073,588073,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588074,588074,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588075,588075,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588076,588076,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588077,588077,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588078,588078,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588079,588079,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588094,588094,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588097,588097,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588098,588098,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588099,588099,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588100,588100,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588101,588101,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588102,588102,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588103,588103,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588104,588104,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
588105,588105,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588106,588106,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588107,588107,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588108,588108,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588109,588109,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588110,588110,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588111,588111,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588115,588115,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588122,588122,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588247,588247,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
588248,588248,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588249,588249,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588250,588250,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588251,588251,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588252,588252,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588253,588253,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588254,588254,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588276,588276,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
588278,588278,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588282,588282,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588283,588283,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
588284,588284,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588285,588285,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588286,588286,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588287,588287,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588288,588288,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588299,588299,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588300,588300,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
588301,588301,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
588302,588302,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
588415,588415,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588431,588431,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588432,588432,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588433,588433,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588451,588451,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588452,588452,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
588453,588453,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588454,588454,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
588455,588455,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588561,588561,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
588563,588563,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
588564,588564,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
588586,588586,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588587,588587,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588588,588588,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588592,588592,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588595,588595,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
588606,588606,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588607,588607,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588611,588611,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588615,588615,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588652,588652,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
588746,588746,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
588779,588779,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
588793,588793,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588794,588794,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
588795,588795,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
588796,588796,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
588799,588799,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
588801,588801,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
588943,588943,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588944,588944,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
588948,588948,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
588949,588949,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
588950,588950,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
588953,588953,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
589026,589026,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
589028,589028,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
589118,589118,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
589148,589148,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589149,589149,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589150,589150,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589151,589151,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589152,589152,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589153,589153,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589154,589154,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589246,589246,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
589247,589247,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
589248,589248,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
589249,589249,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
589250,589250,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
589251,589251,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
589281,589281,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
589283,589283,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
589308,589308,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
589311,589311,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
589341,589341,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589342,589342,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589343,589343,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589344,589344,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589345,589345,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589346,589346,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589347,589347,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589435,589435,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
589437,589437,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
589532,589532,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
589544,589544,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589545,589545,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589546,589546,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589547,589547,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589548,589548,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589549,589549,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589550,589550,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589616,589616,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
589619,589619,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
589620,589620,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589621,589621,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589622,589622,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589623,589623,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589624,589624,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589625,589625,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589626,589626,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589627,589627,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
589628,589628,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589629,589629,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589630,589630,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589631,589631,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589632,589632,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589633,589633,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589634,589634,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589644,589644,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
589676,589676,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589677,589677,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589678,589678,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589679,589679,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589680,589680,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589681,589681,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589682,589682,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589695,589695,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589696,589696,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589697,589697,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589698,589698,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589699,589699,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589700,589700,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589701,589701,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589702,589702,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
589703,589703,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
