fuente,archivo,columna,valor_original,frecuencia,motivo
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1944 in Etterbeek, Région de Bruxelles-Capitale (BEL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1944 in Huși, Vaslui (ROU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1944 in Praha (Prague), Hlavní město Praha (CZE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1944 in Thurrock, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1945,6,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1945 in ? (BEL),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1945 in ? (ITA),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Berlin, Berlin (GER)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Budapest, Budapest (HUN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Hrabušice, Košice (SVK)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Lepoglava, Varaždinska županija (CRO)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Mauthausen-Gusen Concentration Camp, Oberösterreich (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Potulice, Kujawsko-Pomorskie (POL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Rīga, Rīga (LAT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1945 in Westminster, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1946,1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1946 in Edmonton, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1947,3,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1947 in ? (URS),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1947 in Berlin, Berlin (GER)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1947 in Neubrandenburg, Mecklenburg-Vorpommern (GER) (Died in spring 1947.)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1948,1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1949,2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1949 in Hendon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1949 in Romford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1950,5,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1950 in Al-Qahira (Cairo), Al-Qahira (EGY)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1950 in Budapest, Budapest (HUN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1950 in Lambeth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1950 in Salford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1951,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1951 in ?, Surrey (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1951 in Brașov, Brașov (ROU) (Died in Jan/Feb 1951)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1951 in Santiago, Santiago Metropolitan (CHI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1951 in Verona, Verona (ITA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1952,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1952 in Belagavi (Belgaum), Karnataka (IND)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1953,3,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1953 in ? (BEL),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1953 in ?, Essex (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1954,3,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1954 in Westminster, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1955,3,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1955 in ? (ISR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1955 in Ashton-on-Ribble, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1955 in Croydon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1955 in Ljubljana, Ljubljana (SLO)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1955 in Luxembourg, Luxembourg (LUX)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1956,8,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1956 in Detroit, Michigan (USA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1956 in Jakarta, Daerah Khusus Ibukota Jakarta (INA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1957,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1957 in Cardiff, Wales (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1957 in La Habana (Havana), Ciudad de La Habana (CUB)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1957 in Thurrock, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1957 in Willesden, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1958,3,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1958 in ? (ISR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1958 in Athina (Athens), Attiki (GRE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1958 in Hammersmith, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1958 in Lisboa, Distrito de Lisboa (POR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1958 in Royal Tunbridge Wells, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1959,2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1959 in Chelmsford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1959 in Zug, Zug (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1960,1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Al-Qahira (Cairo), Al-Qahira (EGY)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Cuckfield, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Enfield, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Epping, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Plymouth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Poole, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Singapore, Singapore (SGP)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1960 in Tokyo, Tokyo (JPN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1961,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1961 in Cambridge, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1961 in Uxbridge, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1962,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1962 in Bideford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1962 in Hailsham, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1962 in Moskva (Moscow), Moskva (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1963,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1963 in ?, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1963 in Brighton, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1963 in Hammersmith, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1963 in Plymouth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1963 in Stoke Newington, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1964,7,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1964 in Romford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1965,8,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Coventry, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Crewe, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Thanet, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Tromsø, Troms og Finnmark (NOR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Westminster, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1965 in Weymouth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1966,2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1966 in ? (HUN),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Bromsgrove, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Buenos Aires, Ciudad Autónoma de Buenos Aires (ARG)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Melbourne, Victoria (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Middlesbrough, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Portsmouth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1966 in Zürich, Zürich (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1967,6,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1967 in ? (ITA),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Bern, Bern (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Bristol, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Bruay-sur-l'Escaut, Nord (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Ioannina, Epeiros (GRE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Kingston-upon-Thames, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in London, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Milano, Milano (ITA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1967 in Moskva (Moscow), Moskva (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1967 in Transvaal (RSA),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1968,11,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in ?, Wales (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Andover, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Bad Harzburg, Niedersachsen (GER)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Barcelona, Barcelona (ESP)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Birmingham, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Chelmsford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Cuckfield, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Durban, KwaZulu-Natal (RSA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Ealing, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Enfield, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Hendon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in München (Munich), Bayern (GER)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Santiago de los Caballeros, Santiago (DOM)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1968 in Wandsworth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1969,5,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Al-Qahira (Cairo), Al-Qahira (EGY)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Bengaluru (Bangalore), Karnataka (IND)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1969 in Glamorgan (GBR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Manchester, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Marseille (Marseilles), Bouches-du-Rhône (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Moskva (Moscow), Moskva (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Nairobi, Nairobi (KEN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Nassau, New Providence (BAH)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1969 in Stamford, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1970,8,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1970 in New York, New York (USA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1970 in Yorkshire (GBR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1971,9,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in ?, Puttalam (SRI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Ballater, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Brandýs nad Labem, Brandýs nad Labem-Stará Boleslav, Středočeský kraj (CZE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Helensburgh, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Hendon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Klagenfurt, Kärnten (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Peterborough, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1971 in Santiago, Santiago Metropolitan (CHI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1972,7,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1972 in ?, Kent (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1972 in London, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1972 in Moskva (Moscow), Moskva (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1973,5,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1973 in ?, Kent (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1973 in Arras, Pas-de-Calais (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1973 in Brent, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1973 in București (Bucharest), București (ROU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1973 in Newcastle, New South Wales (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1974,6,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in ?, Northumberland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in Brent, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in Kolkata (Calcutta), West Bengal (IND)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in Montevideo, Montevideo (URU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in Mělník, Středočeský kraj (CZE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in Rio de Janeiro, Rio de Janeiro (BRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1974 in San Sebastián, Guipúzcoa (ESP)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1975,9,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1975 in ? (ESP),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1975 in Banchory, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1975 in Bexleyheath, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1975 in Pfaffendorf, Steiermark (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1975 in Redbridge, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1975 in Scotland (GBR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1975 in Wrexham, Wales (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1976,6,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1976 in Balfron, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
