clave_logica_final,clasificacion,causa_primaria,filas_entrada,filas_eliminadas,id_participacion_superviviente,ids_participacion_entrada,id_atletas_originales,id_eventos_originales,campos_enriquecidos,campos_conflictivos,fuentes
101644|3|2590|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412864,412864;663368,101644,2590,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
53625|36|1942|74|West Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412865,412865;663369,53625,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
42938|32|2265|127|Luxembourg|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412877,412877;663403,42938,2265,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
40409|7|1997|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412883,412883;663409,40409,1997,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
73059|16|2003|140|Malta|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412886,412886;663410,73059,2003,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
49821|34|2084|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412894,412894;663411,49821,2084,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
57678|22|1937|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412896,412896;663413,57678,1937,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
64731|5|2003|21|Belgium|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412899,412899;663415,64731,2003,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
105395|45|2411|21|Belgium|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412908,412908;663417,105395,2411,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
126994|54|1912|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412910,412910;663419,126994,1912,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
56588|36|1976|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412912,412912;663421,56588,1976,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160269|54|2432|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412917,412917;663425,160269,2432,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160270|47|1912|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412918,412918;663426,160270,1912,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160271|24|2107|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412920,412920;663428,160271,2107,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
23176|38|1956|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412928,412928;663434,23176,1956,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
36698|14|2012|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412930,412930;663436,36698,2012,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
11309|36|1961|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412931,412931;663437,11309,1961,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160272|36|2333|94|Hungary|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412935,412935;663441,160272,2333,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160273|32|152|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412936,412936;663442,160273,1982,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
58282|38|2299|96|India|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412938,412938;663443,58282,2299,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
58362|41|1970|98|Iran|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412948,412948;663451,58362,1970,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
23543|12|1957|223|United States|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412956,412956;663459,23543,1957,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160279|10|2373|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412958,412958;663461,160279,2373,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
124329|50|2191|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412961,412961;663464,124329,2191,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160280|10|303|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412965,412965;663467,160280,1902,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
126578|54|2082|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412970,412970;663469,126578,2082,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
51058|38|2007|223|United States|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412975,412975;663474,51058,2007,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
128799|54|2370|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412987,412987;663479,128799,2370,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
111135|47|1978|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412988,412988;663480,111135,1978,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160285|24|1997|221|Soviet Union|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412991,412991;663483,160285,1997,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
75629|7|1947|200|Sweden|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412993,412993;663485,75629,1947,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160287|30|1920|80|East Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,412995,412995;663487,160287,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
124251|50|2066|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413003,413003;663495,124251,2066,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160288|18|303|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413005,413005;663497,160288,1902,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160290|30|2013|74|West Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413014,413014;663498,160290,2013,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
120948|50|2034|58|Denmark|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413015,413015;663499,120948,2034,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160291|30|2249|80|East Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413017,413017;663501,160291,2249,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
62004|30|2243|99|Ireland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413055,413055;663512,62004,2243,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
111544|47|1979|176|South Africa|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413056,413056;663513,111544,1979,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
38095|36|2012|104|Italy|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413057,413057;663514,38095,2012,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160295|18|2056|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413058,413058;663515,160295,2056,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
130974|54|2014|68|Estonia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413060,413060;663517,130974,2014,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
91502|43|2259|25|Bosnia and Herzegovina|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413069,413069;663521,91502,2259,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
58417|18|2103|98|Iran|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413070,413070;663522,58417,2103,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
58363|38|2059|98|Iran|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413071,413071;663523,58363,2059,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160297|43|1967|181|Serbia and Montenegro|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413073,413073;663525,160297,1967,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
69497|26|2074|74|West Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413082,413082;663529,69497,2074,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
62006|26|1943|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413088,413088;663535,62006,1943,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
31115|3|1920|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413089,413089;663536,31115,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
110518|47|2055|72|Finland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413094,413094;663541,110518,2055,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
75630|6|2016|200|Sweden|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413098,413098;663545,75630,2016,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160299|54|2456|57|Czech Republic|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413099,413099;663546,160299,2456,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
22691|36|1956|116|Kuwait|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413102,413102;663547,22691,1956,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
59080|8|2065|155|Norway|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413112,413112;663550,59080,2065,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160301|30|2013|80|East Germany|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413113,413113;663551,160301,2013,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
12103|10|2261|15|Austria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413118,413118;663556,12103,2261,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
133123|54|2215|206|Thailand|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413120,413120;663558,133123,2215,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
29736|22|1920|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413122,413122;663560,29736,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
72884|36|2002|135|Mexico|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413130,413130;663568,72884,2002,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
89424|43|2201|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413131,413131;663569,89424,2201,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
14774|22|1974|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413135,413135;663573,14774,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
49377|28|2085|163|Philippines|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413142,413142;663579,49377,2085,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160306|47|2180|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413154,413154;663587,160306,2180,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160307|30|2073|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413155,413155;663588,160307,2073,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
3796|30|2234|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413156,413156;663589,3796,2234,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160308|20|2047|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413157,413157;663590,160308,2047,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
104797|45|2000|95|Indonesia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413170,413170;663602,104797,2000,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160310|32|2243|80|East Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413172,413172;663604,160310,2243,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160311|32|2265|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413176,413176;663608,160311,2265,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
20724|41|2083|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413178,413178;663610,20724,2083,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
62007|18|2301|104|Mirtala|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413179,413179;663611,62007,2301,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160312|43|2100|57|Czech Republic|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413180,413180;663612,160312,2100,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160313|28|2207|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413181,413181;663613,160313,2207,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160314|14|1974|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413183,413183;663615,160314,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160316|14|2005|234|Yugoslavia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413192,413192;663619,160316,2005,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
14776|34|2108|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413193,413193;663620,14776,2108,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2376|41|2241|58|Denmark-2|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413200,413200;663622,2376,2241,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
14777|30|2189|58|Denmark|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413205,413205;663627,14777,2189,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
127424|54|2232|58|Denmark|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413206,413206;663628,127424,2232,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
67092|5|2062|72|Finland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413215,413215;663630,67092,2062,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
67093|5|2217|72|Finland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413217,413217;663632,67093,2217,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160321|30|2062|101|Iceland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413224,413224;663637,160321,2062,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
86750|7|2142|72|Finland|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413236,413236;663644,86750,2142,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
42227|38|2395|83|Germany|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413250,413250;663646,42227,2395,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
42447|24|678|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413254,413254;663650,42447,2079,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160328|36|2011|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413256,413256;663652,160328,2011,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160329|38|1951|118|Latvia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413258,413258;663653,160329,1951,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160330|22|2090|234|Yugoslavia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413261,413261;663656,160330,2090,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160332|16|2388|15|Austria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413271,413271;663657,160332,2388,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
131434|54|1997|83|Germany|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413272,413272;663658,131434,1997,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160333|54|1942|192|Serbia|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413273,413273;663659,160333,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
14779|30|1974|74|West Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413274,413274;663660,14779,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160334|45|2058|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413276,413276;663662,160334,2058,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
113958|47|1912|206|Thailand|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413278,413278;663664,113958,1912,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160335|50|1969|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413279,413279;663665,160335,1969,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
87667|43|2131|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413280,413280;663666,87667,2131,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
118509|50|1966|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413283,413283;663669,118509,1966,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160336|43|39|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413286,413286;663672,160336,2019,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
92194|43|1948|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413287,413287;663673,92194,1948,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
132603|54|1972|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,ATHLETE_MERGE,2,1,413292,413292;663678,132603;160337,1972,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
57679|34|2179|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413294,413294;663679,57679,2179,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
14780|41|1974|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413296,413296;663681,14780,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
55648|24|1976|98|Iran|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413303,413303;663688,55648,1976,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160339|22|2009|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413305,413305;663690,160339,2009,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
21541|16|1955|72|Finland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413310,413310;663693,21541,1955,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
104809|45|2000|68|Estonia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413315,413315;663698,104809,2000,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
129082|54|2078|187|Sierra Leone|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413316,413316;663699,129082,2078,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
68070|34|1966|77|Gambia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413319,413319;663702,68070,1966,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
68071|34|2015|77|Gambia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413320,413320;663703,68071,2015,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
127611|54|2068|72|Finland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413327,413327;663710,127611,2068,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
7616|36|1981|163|Philippines|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413337,413337;663720,7616,1981,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
113918|47|2131|32|Bahrain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413348,413348;663726,113918,2131,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
87713|43|2041|171|Qatar|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413350,413350;663728,87713,2041,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
33500|36|1990|136|Mongolia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413352,413352;663730,33500,1990,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
73063|34|1911|143|Mozambique|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413354,413354;663732,73063,1911,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
119868|50|2060|98|Iran|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413357,413357;663734,119868,2060,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160341|43|2055|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413360,413360;663737,160341,2055,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
160342|54|2201|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413362,413362;663739,160342,2201,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
78004|38|2218|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413363,413363;663740,78004,2218,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
122299|50|1951|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,413366,413366;663743,122299,1951,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
