id_evento,nombre,deporte,disciplina,genero,categoria_edad,condicion_medalla,modalidad,team_individual,distancia_normalizada,distancia_compuesta,categoria_peso,aparato,numero_participantes,youth,non_medal,modificadores_restantes,redundancia_padre,semantic_key,fuentes
134,"Doubles, Men (Olympic)",golf,golf,men,adult,medal,doubles,,,,,,,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""doubles""], [], [], [], []]",fuente1
135,"Team, Men (Olympic)",golf,golf,men,adult,medal,team,team,,,,,team,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""team""], [], [], [], []]",fuente1
136,"Team, Men (Olympic (non-medal))",golf,golf,men,adult,medal,team,team,,,,,team,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""team""], [], [], [], []]",fuente1
137,"Singles, Men (Olympic)",golf,golf,men,adult,medal,singles,,,,,,,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""singles""], [], [], [], []]",fuente1
138,"Singles, Men (Olympic (non-medal))",golf,golf,men,adult,medal,singles,,,,,,,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""singles""], [], [], [], []]",fuente1
139,"Doubles, Men (Olympic (non-medal))",golf,golf,men,adult,medal,doubles,,,,,,,NO,NO,,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""doubles""], [], [], [], []]",fuente1
140,"Individual, Handicap, Men (Olympic (non-medal))",golf,golf,men,adult,medal,individual,individual,,,,,individual,NO,NO,handicap,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""individual""], [], [], [], [""handicap""]]",fuente1
141,"Doubles, Mixed (Olympic)",,,,adult,medal,doubles | mixed,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""doubles"", ""mixed""], [], [], [], []]",
142,"Doubles, Handicap, Mixed (Olympic (non-medal))",,,,adult,medal,doubles | mixed,,,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [""doubles"", ""mixed""], [], [], [], [""handicap""]]",
143,"Doubles, Handicap, Men (Olympic (non-medal))",golf,golf,men,adult,medal,doubles,,,,,,,NO,NO,handicap,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""doubles""], [], [], [], [""handicap""]]",fuente1
144,"Singles, Handicap, Men (Olympic (non-medal))",golf,golf,men,adult,medal,singles,,,,,,,NO,NO,handicap,0,"[""golf"", ""golf"", ""men"", ""adult"", ""medal"", [""singles""], [], [], [], [""handicap""]]",fuente1
145,"Singles, Men (Olympic)",,,,adult,medal,singles,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], []]",
146,"Long Jump, Men (Olympic (non-medal))",tennis,tennis,men,adult,medal,,,,,,,,NO,NO,jump | long,0,"[""tennis"", ""tennis"", ""men"", ""adult"", ""medal"", [], [], [], [], [""jump"", ""long""]]",fuente1
147,"Long Jump, Handicap, Men (Olympic (non-medal))",tennis,tennis,men,adult,medal,,,,,,,,NO,NO,handicap | jump | long,0,"[""tennis"", ""tennis"", ""men"", ""adult"", ""medal"", [], [], [], [], [""handicap"", ""jump"", ""long""]]",fuente1
148,Golf,,,,adult,medal,,,,,,,,NO,NO,golf,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""golf""]]",
149,"Individual, Men (Olympic)",,,,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual""], [], [], [], []]",
150,"Basketball, Men (Olympic)",basketball,basketball,men,adult,medal,,,,,,,,NO,NO,,0,"[""basketball"", ""basketball"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
151,"Road Race, Individual, Men (Olympic)",cycling,cycling road,men,adult,medal,individual,individual,,,,,individual,NO,NO,race,0,"[""cycling"", ""cycling road"", ""men"", ""adult"", ""medal"", [""individual""], [], [], [], [""race""]]",fuente1
152,"Basketball, Women (Olympic)",basketball,basketball,women,adult,medal,,,,,,,,NO,NO,,0,"[""basketball"", ""basketball"", ""women"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
153,"Triple Jump, Women (Olympic)",athletics,athletics,women,adult,medal,,,,,,,,NO,NO,jump | triple,0,"[""athletics"", ""athletics"", ""women"", ""adult"", ""medal"", [], [], [], [], [""jump"", ""triple""]]",fuente1
154,"Handball, Women (Olympic)",handball,handball,women,adult,medal,,,,,,,,NO,NO,,0,"[""handball"", ""handball"", ""women"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
155,"Australian Rules Football, Men (Olympic (non-medal))",,,,adult,medal,,,,,,,,NO,NO,australian | football | rules,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""australian"", ""football"", ""rules""]]",
156,"One Person Dinghy, Open (Olympic)",,,,adult,medal,open,,,,,,,NO,NO,dinghy | one | person,0,"["""", """", """", ""adult"", ""medal"", [""open""], [], [], [], [""dinghy"", ""one"", ""person""]]",
157,"Decathlon, Men (Olympic)",athletics,athletics,men,adult,medal,,,,,,,,NO,NO,decathlon,0,"[""athletics"", ""athletics"", ""men"", ""adult"", ""medal"", [], [], [], [], [""decathlon""]]",fuente1
158,"Four, Men (Olympic)",bobsleigh,bobsleigh,men,adult,medal,four,,,,,,four,NO,NO,,0,"[""bobsleigh"", ""bobsleigh"", ""men"", ""adult"", ""medal"", [""four""], [], [], [], []]",fuente1
159,Football (Football),,,,adult,medal,,,,,,,,NO,NO,football | football,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""football"", ""football""]]",
160,"Football, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,football,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""football""]]",
161,Athletics,,,,adult,medal,,,,,,,,NO,NO,athletics,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""athletics""]]",
162,"100 yards, Men (Olympic (non-medal))",boxing,boxing,men,adult,medal,,,100:yd,,,,,NO,NO,,0,"[""boxing"", ""boxing"", ""men"", ""adult"", ""medal"", [], [""100:yd""], [], [], []]",fuente1
163,"440 yards, Men (Olympic (non-medal))",boxing,boxing,men,adult,medal,,,440:yd,,,,,NO,NO,,0,"[""boxing"", ""boxing"", ""men"", ""adult"", ""medal"", [], [""440:yd""], [], [], []]",fuente1
164,"100 yards, Handicap, Men (Olympic (non-medal))",boxing,boxing,men,adult,medal,,,100:yd,,,,,NO,NO,handicap,0,"[""boxing"", ""boxing"", ""men"", ""adult"", ""medal"", [], [""100:yd""], [], [], [""handicap""]]",fuente1
165,"220 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,220:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""220:yd""], [], [], [""handicap""]]",
166,"440 yards, Handicap, Men (Olympic (non-medal))",boxing,boxing,men,adult,medal,,,440:yd,,,,,NO,NO,handicap,0,"[""boxing"", ""boxing"", ""men"", ""adult"", ""medal"", [], [""440:yd""], [], [], [""handicap""]]",fuente1
167,"Kayak Doubles, 500 metres, Women (Olympic)",,,,adult,medal,doubles,,500:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""500:m""], [], [], [""kayak""]]",
168,"Kayak Singles, 500 metres, Women (Olympic)",,,,adult,medal,singles,,500:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""500:m""], [], [], [""kayak""]]",
169,"Kayak Doubles, 500 metres, Men (Olympic)",,,,adult,medal,doubles,,500:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""500:m""], [], [], [""kayak""]]",
170,"Kayak Fours, 1,000 metres, Men (Olympic)",,,,adult,medal,,,1000:m,,,,,NO,NO,fours | kayak,0,"["""", """", """", ""adult"", ""medal"", [], [""1000:m""], [], [], [""fours"", ""kayak""]]",
171,"Kayak Singles, 500 metres, Men (Olympic)",,,,adult,medal,singles,,500:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""500:m""], [], [], [""kayak""]]",
172,"Kayak Doubles, 1,000 metres, Men (Olympic)",,,,adult,medal,doubles,,1000:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""1000:m""], [], [], [""kayak""]]",
173,"Kayak Singles, 1,000 metres, Men (Olympic)",,,,adult,medal,singles,,1000:m,,,,,NO,NO,kayak,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""1000:m""], [], [], [""kayak""]]",
174,"Kayak Singles, Slalom, Men (Olympic)",,,,adult,medal,singles,,,,,,,NO,NO,kayak | slalom,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], [""kayak"", ""slalom""]]",
175,"Kayak Fours, 500 metres, Women (Olympic)",,,,adult,medal,,,500:m,,,,,NO,NO,fours | kayak,0,"["""", """", """", ""adult"", ""medal"", [], [""500:m""], [], [], [""fours"", ""kayak""]]",
176,"Kayak Singles, Slalom, Women (Olympic)",,,,adult,medal,singles,,,,,,,NO,NO,kayak | slalom,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], [""kayak"", ""slalom""]]",
177,"Kayak Singles, 10,000 metres, Men (Olympic)",canoeing,canoe marathon,men,adult,medal,singles,,10000:m,,,,,NO,NO,kayak,0,"[""canoeing"", ""canoe marathon"", ""men"", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""kayak""]]",fuente1
178,"Canadian Singles, Slalom, Men (Olympic)",,,,adult,medal,singles,,,,,,,NO,NO,canadian | slalom,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], [""canadian"", ""slalom""]]",
179,Canoe Marathon (Canoeing),,,,adult,medal,,,,,,,,NO,NO,canoe | canoeing | marathon,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""canoe"", ""canoeing"", ""marathon""]]",
180,"Kayak Doubles, 10,000 metres, Men (Olympic)",canoeing,canoe sprint,men,adult,medal,doubles,,10000:m,,,,,NO,NO,kayak,0,"[""canoeing"", ""canoe sprint"", ""men"", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""kayak""]]",fuente1
181,"Kayak Relay, 4 × 500 metres, Men (Olympic)",,,,adult,medal,relay,,500:m,,,,relay,NO,NO,4 | kayak | x,0,"["""", """", """", ""adult"", ""medal"", [""relay""], [""500:m""], [], [], [""4"", ""kayak"", ""x""]]",
182,"Canadian Doubles, Slalom, Men (Olympic)",,,,adult,medal,doubles,,,,,,,NO,NO,canadian | slalom,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [], [], [], [""canadian"", ""slalom""]]",
183,"Canadian Singles, 1,000 metres, Men (Olympic)",,,,adult,medal,singles,,1000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""1000:m""], [], [], [""canadian""]]",
184,"Canadian Singles, 10,000 metres, Men (Olympic)",,,,adult,medal,singles,,10000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""canadian""]]",
185,"Canadian Doubles, 1,000 metres, Men (Olympic)",,,,adult,medal,doubles,,1000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""1000:m""], [], [], [""canadian""]]",
186,"Canadian Doubles, 10,000 metres, Men (Olympic)",,,,adult,medal,doubles,,10000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""canadian""]]",
187,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",canoeing,canoe sprint,men,adult,medal,doubles,,10000:m,,,,,NO,NO,folding | kayak,0,"[""canoeing"", ""canoe sprint"", ""men"", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""folding"", ""kayak""]]",fuente1
188,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",canoeing,canoe sprint,men,adult,medal,singles,,10000:m,,,,,NO,NO,folding | kayak,0,"[""canoeing"", ""canoe sprint"", ""men"", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""folding"", ""kayak""]]",fuente1
189,"Kayak Doubles, 10,000 metres, Men (Olympic)",canoeing,canoe marathon,men,adult,medal,doubles,,10000:m,,,,,NO,NO,kayak,0,"[""canoeing"", ""canoe marathon"", ""men"", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""kayak""]]",fuente1
190,"Kayak Singles, 10,000 metres, Men (Olympic)",canoeing,canoe sprint,men,adult,medal,singles,,10000:m,,,,,NO,NO,kayak,0,"[""canoeing"", ""canoe sprint"", ""men"", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""kayak""]]",fuente1
191,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",canoeing,canoe marathon,men,adult,medal,singles,,10000:m,,,,,NO,NO,folding | kayak,0,"[""canoeing"", ""canoe marathon"", ""men"", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""folding"", ""kayak""]]",fuente1
192,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",canoeing,canoe marathon,men,adult,medal,doubles,,10000:m,,,,,NO,NO,folding | kayak,0,"[""canoeing"", ""canoe marathon"", ""men"", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""folding"", ""kayak""]]",fuente1
193,"Canadian Singles, 500 metres, Men (Olympic)",,,,adult,medal,singles,,500:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""500:m""], [], [], [""canadian""]]",
194,"Canadian Doubles, 500 metres, Men (Olympic)",,,,adult,medal,doubles,,500:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""500:m""], [], [], [""canadian""]]",
195,"Small-Bore Rifle, Prone, 50 metres, Open (Olympic)",,,,adult,medal,open,,50:m,,,,,NO,NO,bore | prone | rifle | small,0,"["""", """", """", ""adult"", ""medal"", [""open""], [""50:m""], [], [], [""bore"", ""prone"", ""rifle"", ""small""]]",
196,"Canadian Doubles, 10,000 metres, Men (Olympic)",,,,adult,medal,doubles,,10000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""10000:m""], [], [], [""canadian""]]",
197,"Canadian Singles, 10,000 metres, Men (Olympic)",,,,adult,medal,singles,,10000:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""canadian""]]",
198,"Single Sculls, Women (Olympic)",rowing,rowing,women,adult,medal,single,,,,,,single,NO,NO,sculls,0,"[""rowing"", ""rowing"", ""women"", ""adult"", ""medal"", [""single""], [], [], [], [""sculls""]]",fuente1
199,"Team Pursuit, 4,000 metres, Men (Olympic)",,,,adult,medal,pursuit | team,team,4000:m,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""pursuit"", ""team""], [""4000:m""], [], [], []]",
200,"Road Race, Team, Men (Olympic)",,,,adult,medal,team,team,,,,,team,NO,NO,race | road,0,"["""", """", """", ""adult"", ""medal"", [""team""], [], [], [], [""race"", ""road""]]",
201,"100 kilometres Team Time Trial, Men (Olympic)",cycling,cycling road,men,adult,medal,team,team,100:km,,,,team,NO,NO,time | trial,0,"[""cycling"", ""cycling road"", ""men"", ""adult"", ""medal"", [""team""], [""100:km""], [], [], [""time"", ""trial""]]",fuente1
202,"Polo, Men (Olympic)",polo,polo,men,adult,medal,,,,,,,,NO,NO,,0,"[""polo"", ""polo"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
203,"Rugby, Men (Olympic)",rugby,rugby,men,adult,medal,,,,,,,,NO,NO,,0,"[""rugby"", ""rugby"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
204,"Eights, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,eights,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""eights""]]",
205,"Individual, Open (Olympic)",,,,adult,medal,individual | open,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual"", ""open""], [], [], [], []]",
206,"Team, Open (Olympic)",,,,adult,medal,open | team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""open"", ""team""], [], [], [], []]",
207,"Team, Open (Olympic)",,,,adult,medal,open | team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""open"", ""team""], [], [], [], []]",
208,"Individual, Open (Olympic)",,,,adult,medal,individual | open,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual"", ""open""], [], [], [], []]",
209,"Individual, Open (Olympic)",,,,adult,medal,individual | open,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual"", ""open""], [], [], [], []]",
210,"Team, Open (Olympic)",,,,adult,medal,open | team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""open"", ""team""], [], [], [], []]",
211,"Tug-Of-War, Men (Olympic)",tug of war,tug of war,men,adult,medal,,,,,,,,NO,NO,,0,"[""tug of war"", ""tug of war"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
212,"Lacrosse, Men (Olympic)",lacrosse,lacrosse,men,adult,medal,,,,,,,,NO,NO,,0,"[""lacrosse"", ""lacrosse"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
213,"Hacks and Hunter Combined, Open (Olympic)",,,,adult,medal,combined | open,,,,,,,NO,NO,and | hacks | hunter,0,"["""", """", """", ""adult"", ""medal"", [""combined"", ""open""], [], [], [], [""and"", ""hacks"", ""hunter""]]",
214,"Springboard, Women (Olympic)",aquatics,diving,women,adult,medal,,,,,,,,NO,NO,springboard,0,"[""aquatics"", ""diving"", ""women"", ""adult"", ""medal"", [], [], [], [], [""springboard""]]",fuente1
215,"Individual, Men (Olympic)",,,,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual""], [], [], [], []]",
216,"Team, Men (Olympic)",,,,adult,medal,team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""team""], [], [], [], []]",
217,"Individual, Men (Olympic)",,,,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual""], [], [], [], []]",
218,"Team, Men (Olympic)",,,,adult,medal,team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""team""], [], [], [], []]",
219,"Individual, Men (Olympic)",,,,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual""], [], [], [], []]",
220,"Team, Men (Olympic)",,,,adult,medal,team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""team""], [], [], [], []]",
221,Equestrian Eventing (Equestrian),,,,adult,medal,,,,,,,,NO,NO,equestrian | equestrian | eventing,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""equestrian"", ""equestrian"", ""eventing""]]",
222,"Winter Pentathlon, Men (Olympic (non-medal))",,,,adult,medal,,,,,,,,NO,NO,pentathlon | winter,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""pentathlon"", ""winter""]]",
223,Equestrian Eventing (Equestrian),,,,adult,medal,,,,,,,,NO,NO,equestrian | equestrian | eventing,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""equestrian"", ""equestrian"", ""eventing""]]",
224,"Individual, Men (Olympic)",,,,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""individual""], [], [], [], []]",
225,"Team, Men (Olympic)",,,,adult,medal,team,team,,,,,team,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""team""], [], [], [], []]",
226,"Four-In-Hand Competition, Open (Olympic)",,,,adult,medal,four | open,,,,,,four,NO,NO,hand | in,0,"["""", """", """", ""adult"", ""medal"", [""four"", ""open""], [], [], [], [""hand"", ""in""]]",
227,Equestrian Dressage (Equestrian),,,,adult,medal,,,,,,,,NO,NO,dressage | equestrian | equestrian,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""dressage"", ""equestrian"", ""equestrian""]]",
228,"Sabre, Team, Men (Olympic)",fencing,fencing,men,adult,medal,team,team,,,,,team,NO,NO,sabre,0,"[""fencing"", ""fencing"", ""men"", ""adult"", ""medal"", [""team""], [], [], [], [""sabre""]]",fuente1
229,Equestrian Eventing (Equestrian),,,,adult,medal,,,,,,,,NO,NO,equestrian | equestrian | eventing,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""equestrian"", ""equestrian"", ""eventing""]]",
230,"Individual, Men (Olympic)",fencing,fencing,men,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"[""fencing"", ""fencing"", ""men"", ""adult"", ""medal"", [""individual""], [], [], [], []]",fuente1
231,"Team, Men (Olympic)",fencing,fencing,men,adult,medal,team,team,,,,,team,NO,NO,,0,"[""fencing"", ""fencing"", ""men"", ""adult"", ""medal"", [""team""], [], [], [], []]",fuente1
232,"Long Jump, Open (Olympic)",,,,adult,medal,open,,,,,,,NO,NO,jump | long,0,"["""", """", """", ""adult"", ""medal"", [""open""], [], [], [], [""jump"", ""long""]]",
