id_atleta_a,nombre_a,id_atleta_b,nombre_b,fuentes,fecha_a,fecha_b,sexo_a,sexo_b,contextos_a,contextos_b,contextos_compartidos,contextos_solo_a,contextos_solo_b,conflictos_biograficos,unicidad,score_nombre,score_contexto,clasificacion_final,razon,tipo_muestra
86832,David A. Jensen,86833,David H. Jensen,fuente1 | fuente2,1965-08-19,1961-05-03,Male,Male,"[""1984 Winter | USA | United States | hockey ice men | ""]","[""1984 Winter | USA | United States | hockey ice men | ""]","[""1984 Winter | USA | United States | hockey ice men | ""]",[],[],"[""fecha_nacimiento: 1965-08-19 != 1961-05-03"", ""unknown: fecha_fallecimiento, nacionalidad""]",UNICA,0.928571,1.0,CONFLICT,fecha_nacimiento: 1965-08-19 != 1961-05-03,CONFLICT
57044,Pavel Pavlov,65266,Pavel Pavlov,fuente1 | fuente2 | fuente3,1953-06-09,1952-03-08,Male,Male,"[""1980 Summer | BUL |  | greco men middleweight roman | Bronze"", ""1980 Summer | BUL | Bulgaria | 100 4 athletics men metres relay x | "", ""1980 Summer | BUL | Bulgaria | greco men middleweight roman wrestling | Bronze""]","[""1980 Summer | BUL |  | 200 men metres | "", ""1980 Summer | BUL | Bulgaria | 100 4 athletics men metres relay x | "", ""1980 Summer | BUL | Bulgaria | 100 4 men metres relay x | "", ""1980 Summer | BUL | Bulgaria | 200 athletics men metres | ""]","[""1980 Summer | BUL | Bulgaria | 100 4 athletics men metres relay x | ""]","[""1980 Summer | BUL |  | greco men middleweight roman | Bronze"", ""1980 Summer | BUL | Bulgaria | greco men middleweight roman wrestling | Bronze""]","[""1980 Summer | BUL |  | 200 men metres | "", ""1980 Summer | BUL | Bulgaria | 100 4 men metres relay x | "", ""1980 Summer | BUL | Bulgaria | 200 athletics men metres | ""]","[""fecha_nacimiento: 1953-06-09 != 1952-03-08"", ""unknown: fecha_fallecimiento, nacionalidad""]",UNICA,1.0,0.166667,CONFLICT,fecha_nacimiento: 1953-06-09 != 1952-03-08,CONFLICT
79019,William Anderson,82966,William Anderson,fuente1 | fuente2 | fuente3,1878-04-14,1901-04-01,Male,Male,"[""1906 Intercalated Games | GBR |  | 1 500 intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 110 hurdles intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 400 intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 800 intercalated men metres | "", ""1906 Intercalated Games | GBR | Great Britain | 400 athletics men metres | "", ""1906 Intercalated Games | GBR | Great Britain | 800 athletics men metres | "", ""2020 Summer | NZL | New Zealand | men rings | ""]","[""1906 Intercalated Games | GBR | Great Britain | 800 athletics men metres | "", ""1924 Winter | GBR | Great Britain | hockey ice men | Bronze"", ""2020 Summer | NZL | New Zealand | men vault | ""]","[""1906 Intercalated Games | GBR | Great Britain | 800 athletics men metres | ""]","[""1906 Intercalated Games | GBR |  | 1 500 intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 110 hurdles intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 400 intercalated men metres | "", ""1906 Intercalated Games | GBR |  | 800 intercalated men metres | "", ""1906 Intercalated Games | GBR | Great Britain | 400 athletics men metres | "", ""2020 Summer | NZL | New Zealand | men rings | ""]","[""1924 Winter | GBR | Great Britain | hockey ice men | Bronze"", ""2020 Summer | NZL | New Zealand | men vault | ""]","[""fecha_nacimiento: 1878-04-14 != 1901-04-01"", ""fecha_fallecimiento: 1958-01-25 != 1983-02-23"", ""unknown: nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.111111,CONFLICT,fecha_nacimiento: 1878-04-14 != 1901-04-01; fecha_fallecimiento: 1958-01-25 != 1983-02-23,CONFLICT
22761,Eduardo Prieto,22762,Eduardo Prieto Souza,fuente1,1912-05-15,1882-02-06,Male,Male,"[""1932 Summer | MEX |  | epee individual men | "", ""1932 Summer | MEX |  | foil individual men | "", ""1932 Summer | MEX | Mexico | epee men team | "", ""1932 Summer | MEX | Mexico | foil men team | "", ""1964 Summer | MEX | Acipactli | keelboat open person three | ""]","[""1932 Summer | MEX |  | epee individual men | "", ""1932 Summer | MEX | Mexico | epee men team | ""]","[""1932 Summer | MEX |  | epee individual men | "", ""1932 Summer | MEX | Mexico | epee men team | ""]","[""1932 Summer | MEX |  | foil individual men | "", ""1932 Summer | MEX | Mexico | foil men team | "", ""1964 Summer | MEX | Acipactli | keelboat open person three | ""]",[],"[""fecha_nacimiento: 1912-05-15 != 1882-02-06"", ""fecha_fallecimiento: 2003-07-08 != 1963-03-13"", ""unknown: nacionalidad, peso_kg""]",UNICA,0.823529,0.4,CONFLICT,fecha_nacimiento: 1912-05-15 != 1882-02-06; fecha_fallecimiento: 2003-07-08 != 1963-03-13,CONFLICT
43816,Erik Blomqvist,75502,Erik Blomqvist,fuente1 | fuente2 | fuente3,1879-01-05,1896-11-04,Male,Male,"[""1912 Summer | SWE |  | 300 free men metres positions rifle three | "", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle shooting team three | Gold"", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle shooting three | "", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle team three | Gold"", ""1920 Summer | SWE |  | 300 free men metres positions rifle three | "", ""1920 Summer | SWE |  | 300 men metres military prone rifle | "", ""1920 Summer | SWE |  | 600 men metres military prone rifle | "", ""1920 Summer | SWE | Sweden | 300 600 and men metres military prone rifle shooting team | "", ""1920 Summer | SWE | Sweden | 300 600 and men metres military prone rifle team | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle shooting team three | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle shooting three | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle team three | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle shooting team | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle shooting | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle team | "", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle shooting team | Bronze"", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle shooting | "", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle team | Bronze"", ""1920 Summer | SWE | Sweden | athletics javelin men throw | ""]","[""1920 Summer | SWE |  | javelin men throw | "", ""1920 Summer | SWE |  | men put shot | "", ""1920 Summer | SWE | Sweden | athletics javelin men throw | "", ""1920 Summer | SWE | Sweden | athletics men put shot | "", ""1924 Summer | SWE |  | javelin men throw | "", ""1924 Summer | SWE | Sweden | athletics javelin men throw | ""]","[""1920 Summer | SWE | Sweden | athletics javelin men throw | ""]","[""1912 Summer | SWE |  | 300 free men metres positions rifle three | "", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle shooting team three | Gold"", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle shooting three | "", ""1912 Summer | SWE | Sweden | 300 free men metres positions rifle team three | Gold"", ""1920 Summer | SWE |  | 300 free men metres positions rifle three | "", ""1920 Summer | SWE |  | 300 men metres military prone rifle | "", ""1920 Summer | SWE |  | 600 men metres military prone rifle | "", ""1920 Summer | SWE | Sweden | 300 600 and men metres military prone rifle shooting team | "", ""1920 Summer | SWE | Sweden | 300 600 and men metres military prone rifle team | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle shooting team three | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle shooting three | "", ""1920 Summer | SWE | Sweden | 300 free men metres positions rifle team three | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle shooting team | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle shooting | "", ""1920 Summer | SWE | Sweden | 300 men metres military prone rifle team | "", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle shooting team | Bronze"", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle shooting | "", ""1920 Summer | SWE | Sweden | 600 men metres military prone rifle team | Bronze""]","[""1920 Summer | SWE |  | javelin men throw | "", ""1920 Summer | SWE |  | men put shot | "", ""1920 Summer | SWE | Sweden | athletics men put shot | "", ""1924 Summer | SWE |  | javelin men throw | "", ""1924 Summer | SWE | Sweden | athletics javelin men throw | ""]","[""fecha_nacimiento: 1879-01-05 != 1896-11-04"", ""fecha_fallecimiento: 1956-09-17 != 1967-01-14"", ""unknown: nacionalidad, altura_cm, peso_kg""]",MULTIPLE,1.0,0.041667,CONFLICT,fecha_nacimiento: 1879-01-05 != 1896-11-04; fecha_fallecimiento: 1956-09-17 != 1967-01-14,CONFLICT
11222,Albert E. Austin,11223,Albert Austin,fuente1 | fuente2 | fuente3,1888-11-01,1857-03-27,Male,Male,"[""1904 Summer | CAN |  | individual medal men non | "", ""1904 Summer | CAN |  | individual men | "", ""1904 Summer | CAN | Canada | golf individual men | ""]","[""1904 Summer | CAN |  | individual medal men non | "", ""1904 Summer | CAN |  | individual men | "", ""1904 Summer | CAN | Canada | golf individual men | "", ""2020 Summer | NZL | New Zealand | 800m freestyle men | ""]","[""1904 Summer | CAN |  | individual medal men non | "", ""1904 Summer | CAN |  | individual men | "", ""1904 Summer | CAN | Canada | golf individual men | ""]",[],"[""2020 Summer | NZL | New Zealand | 800m freestyle men | ""]","[""fecha_nacimiento: 1888-11-01 != 1857-03-27"", ""fecha_fallecimiento: 1913-02-05 != 1934-07-05"", ""unknown: nacionalidad, altura_cm, peso_kg""]",MULTIPLE,0.928571,0.75,CONFLICT,fecha_nacimiento: 1888-11-01 != 1857-03-27; fecha_fallecimiento: 1913-02-05 != 1934-07-05,CONFLICT
159540,Attila Horvth,159541,Attila Horvth,fuente2 | fuente3,,,M,M,"[""1992 Summer | HUN | Hungary | athletics discus men throw | "", ""1996 Summer | HUN | Hungary | athletics discus men throw | ""]","[""1992 Summer | HUN | Hungary | handball men | "", ""1996 Summer | HUN | Hungary | athletics discus men throw | ""]","[""1996 Summer | HUN | Hungary | athletics discus men throw | ""]","[""1992 Summer | HUN | Hungary | athletics discus men throw | ""]","[""1992 Summer | HUN | Hungary | handball men | ""]","[""peso_kg: 128 != 87"", ""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.333333,CONFLICT,peso_kg: 128 != 87,CONFLICT
19122,Balbir Singh,19123,Balbir Singh,fuente1,1945-04-05,1945-09-21,Male,Male,"[""1968 Summer | IND | India | hockey men | Bronze""]","[""1968 Summer | IND | India | hockey men | Bronze""]","[""1968 Summer | IND | India | hockey men | Bronze""]",[],[],"[""fecha_nacimiento: 1945-04-05 != 1945-09-21"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,1.0,CONFLICT,fecha_nacimiento: 1945-04-05 != 1945-09-21,CONFLICT
49684,Darya Shmelyova,128971,Darya Shmelyova,fuente1 | fuente2 | fuente3,1976-05-28,1994-10-26,Female,Female,"[""1996 Summer | RUS |  | 200 individual medley metres women | "", ""1996 Summer | RUS |  | 400 individual medley metres women | "", ""1996 Summer | RUS | Russia | 200 individual medley metres swimming women | "", ""1996 Summer | RUS | Russia | 400 individual medley metres swimming women | "", ""2016 Summer | RUS | Russia | cycling keirin women | ""]","[""2016 Summer | RUS |  | keirin women | "", ""2016 Summer | RUS |  | sprint women | "", ""2016 Summer | RUS | Anastasiya Voynova | sprint team women | Silver"", ""2016 Summer | RUS | Russia | cycling keirin women | "", ""2016 Summer | RUS | Russia | cycling sprint team women | Silver"", ""2016 Summer | RUS | Russia | cycling sprint women | "", ""2020 Summer | ROC |  | keirin women | "", ""2020 Summer | ROC |  | sprint women | "", ""2020 Summer | ROC | Anastasiya Voynova | sprint team women | Bronze""]","[""2016 Summer | RUS | Russia | cycling keirin women | ""]","[""1996 Summer | RUS |  | 200 individual medley metres women | "", ""1996 Summer | RUS |  | 400 individual medley metres women | "", ""1996 Summer | RUS | Russia | 200 individual medley metres swimming women | "", ""1996 Summer | RUS | Russia | 400 individual medley metres swimming women | ""]","[""2016 Summer | RUS |  | keirin women | "", ""2016 Summer | RUS |  | sprint women | "", ""2016 Summer | RUS | Anastasiya Voynova | sprint team women | Silver"", ""2016 Summer | RUS | Russia | cycling sprint team women | Silver"", ""2016 Summer | RUS | Russia | cycling sprint women | "", ""2020 Summer | ROC |  | keirin women | "", ""2020 Summer | ROC |  | sprint women | "", ""2020 Summer | ROC | Anastasiya Voynova | sprint team women | Bronze""]","[""fecha_nacimiento: 1976-05-28 != 1994-10-26"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.076923,CONFLICT,fecha_nacimiento: 1976-05-28 != 1994-10-26,CONFLICT
106421,Thiago Monteiro,137897,Thiago Monteiro,fuente1 | fuente2 | fuente3,1981-06-15,1994-05-31,Male,Male,"[""2004 Summer | BRA |  | men singles | "", ""2004 Summer | BRA | Brazil | men singles table tennis | "", ""2008 Summer | BRA |  | men singles | "", ""2008 Summer | BRA | Brazil | men singles table tennis | "", ""2008 Summer | BRA | Brazil | men table team tennis | "", ""2008 Summer | BRA | Brazil | men team | "", ""2012 Summer | BRA | Brazil | men table team tennis | "", ""2012 Summer | BRA | Brazil | men team | ""]","[""2008 Summer | BRA | Brazil | men singles table tennis | "", ""2020 Summer | BRA |  | men singles | ""]","[""2008 Summer | BRA | Brazil | men singles table tennis | ""]","[""2004 Summer | BRA |  | men singles | "", ""2004 Summer | BRA | Brazil | men singles table tennis | "", ""2008 Summer | BRA |  | men singles | "", ""2008 Summer | BRA | Brazil | men table team tennis | "", ""2008 Summer | BRA | Brazil | men team | "", ""2012 Summer | BRA | Brazil | men table team tennis | "", ""2012 Summer | BRA | Brazil | men team | ""]","[""2020 Summer | BRA |  | men singles | ""]","[""fecha_nacimiento: 1981-06-15 != 1994-05-31"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.111111,CONFLICT,fecha_nacimiento: 1981-06-15 != 1994-05-31,CONFLICT
8107,Allan Carlsson,13745,Allan Carlsson,fuente1 | fuente2 | fuente3,1910-11-08,1929-04-17,Male,Male,"[""1932 Summer | SWE |  | featherweight men | Bronze"", ""1952 Summer | SWE | Sweden | cycling men race road team | ""]","[""1952 Summer | SWE |  | individual men race road | "", ""1952 Summer | SWE | Sweden | cycling individual men race road | "", ""1952 Summer | SWE | Sweden | cycling men race road team | "", ""1952 Summer | SWE | Sweden | men race road team | ""]","[""1952 Summer | SWE | Sweden | cycling men race road team | ""]","[""1932 Summer | SWE |  | featherweight men | Bronze""]","[""1952 Summer | SWE |  | individual men race road | "", ""1952 Summer | SWE | Sweden | cycling individual men race road | "", ""1952 Summer | SWE | Sweden | men race road team | ""]","[""fecha_nacimiento: 1910-11-08 != 1929-04-17"", ""fecha_fallecimiento: 1983-11-17 != 1953-08-25"", ""unknown: nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.2,CONFLICT,fecha_nacimiento: 1910-11-08 != 1929-04-17; fecha_fallecimiento: 1983-11-17 != 1953-08-25,CONFLICT
39572,Axel Eriksson,75560,Axel Eriksson,fuente1 | fuente2 | fuente3,1884-03-10,1903-04-14,Male,Male,"[""1912 Summer | SWE | Vaxholm Roddklubb | coxed fours men outriggers rowing | "", ""1912 Summer | SWE | Vaxholm Roddklubb | coxed fours men outriggers | "", ""1920 Summer | SWE | Sweden | coxed fours men rowing | "", ""1920 Summer | SWE | Sweden | coxed fours men | ""]","[""1920 Summer | SWE | Sweden | coxed fours men rowing | "", ""1924 Summer | SWE |  | 000 5 men metres | "", ""1924 Summer | SWE | Sweden | 000 3 athletics men metres team | "", ""1924 Summer | SWE | Sweden | 000 3 men metres team | "", ""1924 Summer | SWE | Sweden | 000 5 athletics men metres | ""]","[""1920 Summer | SWE | Sweden | coxed fours men rowing | ""]","[""1912 Summer | SWE | Vaxholm Roddklubb | coxed fours men outriggers rowing | "", ""1912 Summer | SWE | Vaxholm Roddklubb | coxed fours men outriggers | "", ""1920 Summer | SWE | Sweden | coxed fours men | ""]","[""1924 Summer | SWE |  | 000 5 men metres | "", ""1924 Summer | SWE | Sweden | 000 3 athletics men metres team | "", ""1924 Summer | SWE | Sweden | 000 3 men metres team | "", ""1924 Summer | SWE | Sweden | 000 5 athletics men metres | ""]","[""fecha_nacimiento: 1884-03-10 != 1903-04-14"", ""fecha_fallecimiento: 1975-12-20 != 1960-02-26"", ""unknown: nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.125,CONFLICT,fecha_nacimiento: 1884-03-10 != 1903-04-14; fecha_fallecimiento: 1975-12-20 != 1960-02-26,CONFLICT
7104,Charles D. Smith,7105,"Charles E. Smith, IV",fuente1 | fuente2,1965-07-16,1967-11-29,Male,Male,"[""1988 Summer | USA | United States | basketball men | Bronze""]","[""1988 Summer | USA | United States | basketball men | Bronze""]","[""1988 Summer | USA | United States | basketball men | Bronze""]",[],[],"[""fecha_nacimiento: 1965-07-16 != 1967-11-29"", ""altura_cm: 208 != 185"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,0.848485,1.0,CONFLICT,fecha_nacimiento: 1965-07-16 != 1967-11-29; altura_cm: 208 != 185,CONFLICT
26712,Juan Valdivieso,92952,Juan Pablo Valdivieso,fuente1 | fuente2 | fuente3,1910-05-06,1981-02-27,Male,Male,"[""1936 Summer | PER | Peru | football men | "", ""2000 Summer | PER | Peru | 200 butterfly men metres swimming | ""]","[""2000 Summer | PER |  | 200 butterfly men metres | "", ""2000 Summer | PER | Peru | 200 butterfly men metres swimming | "", ""2004 Summer | PER |  | 100 butterfly men metres | "", ""2004 Summer | PER |  | 200 butterfly men metres | "", ""2004 Summer | PER | Peru | 100 butterfly men metres swimming | "", ""2004 Summer | PER | Peru | 200 butterfly men metres swimming | ""]","[""2000 Summer | PER | Peru | 200 butterfly men metres swimming | ""]","[""1936 Summer | PER | Peru | football men | ""]","[""2000 Summer | PER |  | 200 butterfly men metres | "", ""2004 Summer | PER |  | 100 butterfly men metres | "", ""2004 Summer | PER |  | 200 butterfly men metres | "", ""2004 Summer | PER | Peru | 100 butterfly men metres swimming | "", ""2004 Summer | PER | Peru | 200 butterfly men metres swimming | ""]","[""fecha_nacimiento: 1910-05-06 != 1981-02-27"", ""unknown: fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,0.833333,0.142857,CONFLICT,fecha_nacimiento: 1910-05-06 != 1981-02-27,CONFLICT
10740,Hans Olsson,116941,Hans Olsson,fuente1 | fuente2 | fuente3,1964-12-18,1984-08-27,Male,Male,"[""1988 Summer | SWE | Anders Ohlsén | 000 1 doubles kayak men metres | "", ""1988 Summer | SWE | Sweden | 000 1 canoeing doubles kayak men metres | "", ""1992 Summer | SWE | Sweden | 000 1 canoeing fours kayak men metres | "", ""1992 Summer | SWE | Sweden | 000 1 fours kayak men metres | ""]","[""1992 Summer | SWE | Sweden | 000 1 canoeing fours kayak men metres | "", ""2010 Winter | SWE |  | combined men | "", ""2010 Winter | SWE |  | downhill men | "", ""2010 Winter | SWE |  | g men super | "", ""2010 Winter | SWE |  | giant men slalom | "", ""2010 Winter | SWE | Sweden | alpine combined men skiing | "", ""2010 Winter | SWE | Sweden | alpine downhill men skiing | "", ""2010 Winter | SWE | Sweden | alpine g men skiing super | ""]","[""1992 Summer | SWE | Sweden | 000 1 canoeing fours kayak men metres | ""]","[""1988 Summer | SWE | Anders Ohlsén | 000 1 doubles kayak men metres | "", ""1988 Summer | SWE | Sweden | 000 1 canoeing doubles kayak men metres | "", ""1992 Summer | SWE | Sweden | 000 1 fours kayak men metres | ""]","[""2010 Winter | SWE |  | combined men | "", ""2010 Winter | SWE |  | downhill men | "", ""2010 Winter | SWE |  | g men super | "", ""2010 Winter | SWE |  | giant men slalom | "", ""2010 Winter | SWE | Sweden | alpine combined men skiing | "", ""2010 Winter | SWE | Sweden | alpine downhill men skiing | "", ""2010 Winter | SWE | Sweden | alpine g men skiing super | ""]","[""fecha_nacimiento: 1964-12-18 != 1984-08-27"", ""unknown: fecha_fallecimiento, nacionalidad""]",UNICA,1.0,0.090909,CONFLICT,fecha_nacimiento: 1964-12-18 != 1984-08-27,CONFLICT
11616,Geoffrey Brooke,34503,Geoffrey Brooke,fuente1 | fuente2 | fuente3,1884-06-14,1920-04-25,Male,Male,"[""1924 Summer | GBR | Daddy Long Legs / Great Britain | men team | "", ""1924 Summer | GBR | Daddy Long Legs | individual men | "", ""1924 Summer | GBR | Great Britain | equestrianism individual jumping men | "", ""1924 Summer | GBR | Great Britain | equestrianism jumping men team | ""]","[""1924 Summer | GBR | Great Britain | equestrianism jumping men team | "", ""1948 Summer | GBR |  | individual men | "", ""1948 Summer | GBR | Great Britain | individual men modern pentathlon | ""]","[""1924 Summer | GBR | Great Britain | equestrianism jumping men team | ""]","[""1924 Summer | GBR | Daddy Long Legs / Great Britain | men team | "", ""1924 Summer | GBR | Daddy Long Legs | individual men | "", ""1924 Summer | GBR | Great Britain | equestrianism individual jumping men | ""]","[""1948 Summer | GBR |  | individual men | "", ""1948 Summer | GBR | Great Britain | individual men modern pentathlon | ""]","[""fecha_nacimiento: 1884-06-14 != 1920-04-25"", ""fecha_fallecimiento: 1966-06-26 != 2009-01-06"", ""unknown: nacionalidad, altura_cm, peso_kg""]",MULTIPLE,1.0,0.166667,CONFLICT,fecha_nacimiento: 1884-06-14 != 1920-04-25; fecha_fallecimiento: 1966-06-26 != 2009-01-06,CONFLICT
82958,Peter Andersson,82959,Peter Andersson,fuente1 | fuente2,1962-03-02,1965-08-29,Male,Male,"[""1988 Winter | SWE | Sweden | hockey ice men | Bronze"", ""1992 Winter | SWE | Sweden | hockey ice men | ""]","[""1992 Winter | SWE | Sweden | hockey ice men | ""]","[""1992 Winter | SWE | Sweden | hockey ice men | ""]","[""1988 Winter | SWE | Sweden | hockey ice men | Bronze""]",[],"[""fecha_nacimiento: 1962-03-02 != 1965-08-29"", ""unknown: fecha_fallecimiento, nacionalidad""]",UNICA,1.0,0.5,CONFLICT,fecha_nacimiento: 1962-03-02 != 1965-08-29,CONFLICT
50568,Dmitry Volkov,132911,Dmitry Volkov,fuente1 | fuente2 | fuente3,1966-03-30,1995-05-25,Male,Male,"[""1988 Summer | URS |  | 100 breaststroke men metres | Bronze"", ""1988 Summer | URS | Soviet Union | 100 4 medley men metres relay swimming x | Bronze"", ""1988 Summer | URS | Soviet Union | 100 4 medley men metres relay x | Bronze"", ""1988 Summer | URS | Soviet Union | 100 breaststroke men metres swimming | Bronze"", ""1992 Summer | EUN |  | 100 breaststroke men metres | "", ""1992 Summer | EUN | Unified Team | 100 4 medley men metres relay swimming x | Silver"", ""1992 Summer | EUN | Unified Team | 100 4 medley men metres relay x | Silver"", ""1992 Summer | EUN | Unified Team | 100 breaststroke men metres swimming | ""]","[""1988 Summer | URS | Soviet Union | 100 4 medley men metres relay swimming x | Bronze"", ""2016 Summer | RUS | Russia | men volleyball | "", ""2016 Summer | RUS | Russian Federation | men volleyball | "", ""2020 Summer | ROC | ROC | men volleyball | Silver""]","[""1988 Summer | URS | Soviet Union | 100 4 medley men metres relay swimming x | Bronze""]","[""1988 Summer | URS |  | 100 breaststroke men metres | Bronze"", ""1988 Summer | URS | Soviet Union | 100 4 medley men metres relay x | Bronze"", ""1988 Summer | URS | Soviet Union | 100 breaststroke men metres swimming | Bronze"", ""1992 Summer | EUN |  | 100 breaststroke men metres | "", ""1992 Summer | EUN | Unified Team | 100 4 medley men metres relay swimming x | Silver"", ""1992 Summer | EUN | Unified Team | 100 4 medley men metres relay x | Silver"", ""1992 Summer | EUN | Unified Team | 100 breaststroke men metres swimming | ""]","[""2016 Summer | RUS | Russia | men volleyball | "", ""2016 Summer | RUS | Russian Federation | men volleyball | "", ""2020 Summer | ROC | ROC | men volleyball | Silver""]","[""fecha_nacimiento: 1966-03-30 != 1995-05-25"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.090909,CONFLICT,fecha_nacimiento: 1966-03-30 != 1995-05-25,CONFLICT
121872,Lucas Rossi,137140,Lucas Rossi,fuente1 | fuente2 | fuente3,1985-06-02,1994-12-21,Male,Male,"[""2012 Summer | ARG | Argentina | hockey men | "", ""2016 Summer | ARG | Argentina | hockey men | Gold"", ""2020 Summer | ARG | Argentina | hockey men | ""]","[""2016 Summer | ARG | Argentina | hockey men | Gold"", ""2020 Summer | ARG |  | kayak men singles slalom | ""]","[""2016 Summer | ARG | Argentina | hockey men | Gold""]","[""2012 Summer | ARG | Argentina | hockey men | "", ""2020 Summer | ARG | Argentina | hockey men | ""]","[""2020 Summer | ARG |  | kayak men singles slalom | ""]","[""fecha_nacimiento: 1985-06-02 != 1994-12-21"", ""unknown: fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.25,CONFLICT,fecha_nacimiento: 1985-06-02 != 1994-12-21,CONFLICT
7110,Ahmed Soliman,86103,Ahmed Abdel Mougod Soliman,fuente1 | fuente2 | fuente3,1965-12-11,1970-12-19,Male,Male,"[""1988 Summer | EGY | Egypt | basketball men | "", ""2000 Summer | EGY | Egypt | athletics marathon men | ""]","[""2000 Summer | EGY |  | marathon men | "", ""2000 Summer | EGY | Egypt | athletics marathon men | ""]","[""2000 Summer | EGY | Egypt | athletics marathon men | ""]","[""1988 Summer | EGY | Egypt | basketball men | ""]","[""2000 Summer | EGY |  | marathon men | ""]","[""fecha_nacimiento: 1965-12-11 != 1970-12-19"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,0.666667,0.333333,CONFLICT,fecha_nacimiento: 1965-12-11 != 1970-12-19,CONFLICT
29832,George Bailey,68339,George Bailey,fuente1 | fuente2 | fuente3,1885-01-01,1906-04-29,Male,Male,"[""1908 Summer | GBR |  | all around individual men | "", ""1908 Summer | GBR | Great Britain | all around gymnastics individual men | "", ""1932 Summer | GBR | Great Britain | 000 3 athletics men metres steeplechase | "", ""2020 Summer | USA | United States | 125kg freestyle men | Gold""]","[""1932 Summer | GBR |  | 000 3 men metres steeplechase | "", ""1932 Summer | GBR |  | 000 5 men metres | "", ""1932 Summer | GBR | Great Britain | 000 3 athletics men metres steeplechase | "", ""1932 Summer | GBR | Great Britain | 000 5 athletics men metres | "", ""2020 Summer | USA | United States | men team | ""]","[""1932 Summer | GBR | Great Britain | 000 3 athletics men metres steeplechase | ""]","[""1908 Summer | GBR |  | all around individual men | "", ""1908 Summer | GBR | Great Britain | all around gymnastics individual men | "", ""2020 Summer | USA | United States | 125kg freestyle men | Gold""]","[""1932 Summer | GBR |  | 000 3 men metres steeplechase | "", ""1932 Summer | GBR |  | 000 5 men metres | "", ""1932 Summer | GBR | Great Britain | 000 5 athletics men metres | "", ""2020 Summer | USA | United States | men team | ""]","[""fecha_nacimiento: 1885-01-01 != 1906-04-29"", ""fecha_fallecimiento: 1914-09-17 != 2000-07-24"", ""unknown: nacionalidad, altura_cm, peso_kg""]",MULTIPLE,1.0,0.125,CONFLICT,fecha_nacimiento: 1885-01-01 != 1906-04-29; fecha_fallecimiento: 1914-09-17 != 2000-07-24,CONFLICT
